Date,Open,High,Low,Close,index
2018-04-11,1571.9100341796875,1577.75,1565.77001953125,1567.5,1.0
2018-04-12,1569.8199462890625,1585.72998046875,1569.8199462890625,1579.6800537109375,1.0
2018-04-13,1582.8499755859375,1588.7099609375,1568.4300537109375,1574.5899658203125,1.0
2018-04-16,1578.0899658203125,1592.31005859375,1578.0899658203125,1587.5799560546875,1.0
2018-04-17,1590.780029296875,1608.43994140625,1590.780029296875,1604.510009765625,1.0
2018-04-18,1605.219970703125,1611.739990234375,1603.5899658203125,1606.4599609375,1.0
2018-04-19,1605.449951171875,1605.449951171875,1591.030029296875,1597.25,1.0
2018-04-20,1597.1099853515625,1597.47998046875,1579.3199462890625,1584.3800048828125,1.0
2018-04-23,1585.7900390625,1591.6400146484375,1577.1099853515625,1584.050048828125,1.0
2018-04-24,1585.6600341796875,1592.1700439453125,1554.56005859375,1564.3599853515625,1.0
2018-04-25,1564.22998046875,1570.030029296875,1551.8499755859375,1566.31005859375,1.0
2018-04-26,1568.5899658203125,1586.8299560546875,1568.5899658203125,1581.469970703125,1.0
2018-04-27,1584.6800537109375,1587.43994140625,1576.239990234375,1582.6400146484375,1.0
2018-04-30,1583.300048828125,1590.0999755859375,1569.9000244140625,1569.9100341796875,1.0
2018-05-01,1568.7900390625,1574.4000244140625,1557.4200439453125,1574.1800537109375,1.0
2018-05-02,1573.3499755859375,1578.8499755859375,1562.56005859375,1564.5699462890625,1.0
2018-05-03,1563.010009765625,1565.0,1540.75,1560.6199951171875,1.0
2018-05-04,1559.5400390625,1585.3699951171875,1552.8800048828125,1580.760009765625,1.0
2018-05-07,1581.239990234375,1593.72998046875,1581.239990234375,1587.43994140625,1.0
2018-05-08,1587.1800537109375,1590.02001953125,1578.8800048828125,1588.06005859375,1.0
2018-05-09,1589.5899658203125,1604.6600341796875,1589.1600341796875,1602.5799560546875,1.0
2018-05-10,1604.239990234375,1618.6600341796875,1604.239990234375,1616.3800048828125,1.0
2018-05-11,1616.6099853515625,1622.0799560546875,1613.050048828125,1618.8599853515625,1.0
2018-05-14,1619.7900390625,1627.06005859375,1617.030029296875,1619.4000244140625,1.0
2018-05-15,1618.31005859375,1618.31005859375,1604.6600341796875,1609.6500244140625,1.0
2018-05-16,1609.739990234375,1620.27001953125,1609.739990234375,1617.030029296875,1.0
2018-05-17,1616.6700439453125,1623.280029296875,1611.7099609375,1616.81005859375,1.0
2018-05-18,1616.5899658203125,1616.8800048828125,1611.2900390625,1613.47998046875,1.0
2018-05-21,1614.4599609375,1628.47998046875,1614.4599609375,1625.3499755859375,1.0
2018-05-22,1625.5999755859375,1630.260009765625,1618.010009765625,1619.25,1.0
2018-05-23,1619.0699462890625,1624.0,1611.47998046875,1624.0,1.0
2018-05-24,1623.800048828125,1623.800048828125,1609.6199951171875,1621.3699951171875,1.0
2018-05-25,1620.949951171875,1620.949951171875,1614.489990234375,1618.010009765625,1.0
2018-05-29,1616.1500244140625,1616.1500244140625,1594.1800537109375,1601.6199951171875,1.0
2018-05-30,1603.5799560546875,1625.3699951171875,1603.5799560546875,1622.1400146484375,1.0
2018-05-31,1622.06005859375,1622.06005859375,1608.219970703125,1610.6700439453125,1.0
2018-06-01,1613.949951171875,1628.510009765625,1613.949951171875,1627.4000244140625,1.0
2018-06-04,1628.77001953125,1635.739990234375,1628.77001953125,1634.989990234375,1.0
2018-06-05,1635.0,1638.9100341796875,1631.4599609375,1637.3800048828125,1.0
2018-06-06,1638.6400146484375,1651.260009765625,1637.510009765625,1651.260009765625,1.0
2018-06-07,1651.3699951171875,1655.760009765625,1643.3900146484375,1649.4200439453125,1.0
2018-06-08,1649.3499755859375,1655.02001953125,1645.8900146484375,1654.739990234375,1.0
2018-06-11,1654.760009765625,1660.469970703125,1654.760009765625,1656.4300537109375,1.0
2018-06-12,1657.3399658203125,1662.0999755859375,1655.4000244140625,1660.030029296875,1.0
2018-06-13,1660.7900390625,1662.52001953125,1652.760009765625,1653.1600341796875,1.0
2018-06-14,1654.9100341796875,1660.800048828125,1653.56005859375,1657.6300048828125,1.0
2018-06-15,1656.1700439453125,1657.6600341796875,1645.6800537109375,1656.1800537109375,1.0
2018-06-18,1653.06005859375,1654.800048828125,1643.3499755859375,1654.3299560546875,1.0
2018-06-19,1653.22998046875,1653.22998046875,1635.8299560546875,1648.1099853515625,1.0
2018-06-20,1650.300048828125,1656.219970703125,1649.4200439453125,1652.449951171875,1.0
2018-06-21,1652.4100341796875,1653.0699462890625,1637.8199462890625,1640.9300537109375,1.0
2018-06-22,1643.4000244140625,1648.77001953125,1642.31005859375,1643.3900146484375,1.0
2018-06-25,1640.18994140625,1640.18994140625,1609.97998046875,1619.780029296875,1.0
2018-06-26,1621.3599853515625,1629.300048828125,1618.739990234375,1624.0899658203125,1.0
2018-06-27,1625.469970703125,1636.449951171875,1608.3800048828125,1608.3900146484375,1.0
2018-06-28,1607.7900390625,1622.3699951171875,1603.31005859375,1617.9599609375,1.0
2018-06-29,1618.22998046875,1633.0999755859375,1618.22998046875,1618.989990234375,1.0
2018-07-02,1618.31005859375,1624.550048828125,1608.1600341796875,1624.3900146484375,1.0
2018-07-03,1625.06005859375,1630.22998046875,1616.969970703125,1618.0400390625,1.0
2018-07-05,1619.72998046875,1632.52001953125,1619.6400146484375,1632.1700439453125,1.0
2018-07-06,1632.1400146484375,1648.449951171875,1630.7099609375,1646.300048828125,1.0
2018-07-09,1648.0999755859375,1660.6700439453125,1648.0999755859375,1660.4300537109375,1.0
2018-07-10,1660.4300537109375,1666.489990234375,1659.9000244140625,1664.530029296875,1.0
2018-07-11,1661.6099853515625,1661.6099853515625,1651.2099609375,1652.8599853515625,1.0
2018-07-12,1656.18994140625,1666.719970703125,1656.18994140625,1666.280029296875,1.0
2018-07-13,1666.260009765625,1670.25,1662.6099853515625,1667.3599853515625,1.0
2018-07-16,1667.6800537109375,1668.75,1661.5699462890625,1664.3499755859375,1.0
2018-07-17,1662.2099609375,1674.010009765625,1658.989990234375,1671.530029296875,1.0
2018-07-18,1671.43994140625,1676.0,1668.81005859375,1675.4599609375,1.0
2018-07-19,1674.1099853515625,1674.800048828125,1666.5699462890625,1670.7900390625,1.0
2018-07-20,1670.2099609375,1672.8299560546875,1667.800048828125,1668.43994140625,1.0
2018-07-23,1667.8399658203125,1672.010009765625,1664.1300048828125,1670.949951171875,1.0
2018-07-24,1672.02001953125,1682.469970703125,1669.300048828125,1674.47998046875,1.0
2018-07-25,1674.43994140625,1689.4200439453125,1673.27001953125,1688.5999755859375,1.0
2018-07-26,1688.530029296875,1689.9599609375,1682.949951171875,1685.5999755859375,1.0
2018-07-27,1685.5999755859375,1689.2900390625,1666.0899658203125,1672.0,1.0
2018-07-30,1672.43994140625,1673.739990234375,1659.3800048828125,1661.449951171875,1.0
2018-07-31,1661.530029296875,1675.699951171875,1661.530029296875,1670.9599609375,1.0
2018-08-01,1673.5400390625,1676.27001953125,1664.6500244140625,1669.4000244140625,1.0
2018-08-02,1669.4000244140625,1680.5899658203125,1660.8499755859375,1679.31005859375,1.0
2018-08-03,1679.3599853515625,1685.0400390625,1678.780029296875,1685.030029296875,1.0
2018-08-06,1684.8699951171875,1693.2900390625,1682.9300537109375,1691.8499755859375,1.0
2018-08-07,1692.43994140625,1699.449951171875,1692.43994140625,1696.800048828125,1.0
2018-08-08,1696.800048828125,1698.6800537109375,1692.8399658203125,1695.949951171875,1.0
2018-08-09,1695.949951171875,1700.030029296875,1693.6800537109375,1694.5400390625,1.0
2018-08-10,1692.3399658203125,1692.3399658203125,1680.1400146484375,1683.68994140625,1.0
2018-08-13,1684.1199951171875,1689.18994140625,1674.8299560546875,1676.3399658203125,1.0
2018-08-14,1676.550048828125,1689.300048828125,1676.550048828125,1687.6099853515625,1.0
2018-08-15,1685.72998046875,1685.72998046875,1664.6199951171875,1673.5999755859375,1.0
2018-08-16,1676.56005859375,1692.6199951171875,1676.56005859375,1686.9300537109375,1.0
2018-08-17,1686.9300537109375,1695.43994140625,1682.75,1692.6300048828125,1.0
2018-08-20,1693.949951171875,1698.6300048828125,1692.6300048828125,1697.0699462890625,1.0
2018-08-21,1697.989990234375,1708.2099609375,1697.989990234375,1702.6400146484375,1.0
2018-08-22,1702.1500244140625,1705.469970703125,1699.2900390625,1702.760009765625,1.0
2018-08-23,1702.77001953125,1706.4100341796875,1697.7099609375,1699.530029296875,1.0
2018-08-24,1700.81005859375,1710.9200439453125,1700.81005859375,1710.1300048828125,1.0
2018-08-27,1713.1099853515625,1723.4599609375,1713.1099853515625,1722.1300048828125,1.0
2018-08-28,1723.4000244140625,1726.3699951171875,1719.780029296875,1722.8399658203125,1.0
2018-08-29,1723.800048828125,1733.699951171875,1723.2099609375,1732.1199951171875,1.0
2018-08-30,1730.6500244140625,1731.4300537109375,1721.8599853515625,1724.81005859375,1.0
2018-08-31,1724.300048828125,1727.6300048828125,1720.25,1726.0899658203125,1.0
2018-09-04,1725.969970703125,1725.969970703125,1716.0699462890625,1723.239990234375,1.0
2018-09-05,1722.7900390625,1722.7900390625,1709.97998046875,1717.550048828125,1.0
2018-09-06,1717.8800048828125,1719.8900146484375,1705.280029296875,1710.68994140625,1.0
2018-09-07,1707.530029296875,1714.469970703125,1702.75,1706.989990234375,1.0
2018-09-10,1709.8499755859375,1715.449951171875,1709.780029296875,1710.7099609375,1.0
2018-09-11,1710.2099609375,1719.219970703125,1704.52001953125,1716.3900146484375,1.0
2018-09-12,1716.5999755859375,1719.1800537109375,1709.739990234375,1716.8299560546875,1.0
2018-09-13,1719.0799560546875,1727.02001953125,1719.0799560546875,1724.8499755859375,1.0
2018-09-14,1725.1400146484375,1728.52001953125,1720.9300537109375,1726.3499755859375,1.0
2018-09-17,1725.530029296875,1726.280029296875,1713.5799560546875,1714.97998046875,1.0
2018-09-18,1715.0,1727.8399658203125,1715.0,1723.969970703125,1.0
2018-09-19,1724.1099853515625,1728.0699462890625,1723.1800537109375,1724.3800048828125,1.0
2018-09-20,1726.2099609375,1740.06005859375,1726.2099609375,1737.969970703125,1.0
2018-09-21,1738.1500244140625,1743.6500244140625,1735.010009765625,1736.4300537109375,1.0
2018-09-24,1734.3399658203125,1734.3399658203125,1726.3699951171875,1730.1500244140625,1.0
2018-09-25,1730.27001953125,1733.0400390625,1728.02001953125,1728.8499755859375,1.0
2018-09-26,1728.93994140625,1736.739990234375,1720.4200439453125,1721.68994140625,1.0
2018-09-27,1722.5400390625,1733.25,1722.5400390625,1725.8299560546875,1.0
2018-09-28,1724.77001953125,1730.1099853515625,1722.27001953125,1726.52001953125,1.0
2018-10-01,1729.530029296875,1738.4599609375,1725.449951171875,1729.18994140625,1.0
2018-10-02,1729.2900390625,1731.68994140625,1724.260009765625,1726.469970703125,1.0
2018-10-03,1728.260009765625,1736.0699462890625,1726.9300537109375,1729.3299560546875,1.0
2018-10-04,1728.1300048828125,1728.1300048828125,1704.1099853515625,1713.3900146484375,1.0
2018-10-05,1713.5799560546875,1717.739990234375,1693.0,1703.0400390625,1.0
2018-10-09,1700.949951171875,1706.989990234375,1695.6500244140625,1697.8299560546875,-1.0
2018-10-10,1697.6800537109375,1697.6800537109375,1642.3900146484375,1642.77001953125,1.0
2018-10-11,1642.52001953125,1648.3599853515625,1601.4000244140625,1609.699951171875,1.0
2018-10-12,1610.050048828125,1637.010009765625,1608.989990234375,1630.5699462890625,1.0
2018-10-15,1630.1300048828125,1636.8399658203125,1620.5,1623.1199951171875,1.0
2018-10-16,1624.72998046875,1660.8800048828125,1624.72998046875,1659.239990234375,1.0
2018-10-17,1660.02001953125,1661.75,1641.8299560546875,1657.8299560546875,1.0
2018-10-18,1656.2900390625,1656.2900390625,1625.8399658203125,1633.280029296875,1.0
2018-10-19,1634.010009765625,1649.1800537109375,1626.300048828125,1630.050048828125,1.0
2018-10-22,1630.1199951171875,1636.2099609375,1619.7099609375,1623.3900146484375,1.0
2018-10-23,1622.260009765625,1622.260009765625,1585.31005859375,1614.030029296875,1.0
2018-10-24,1613.8299560546875,1614.9100341796875,1560.8900146484375,1562.9200439453125,-1.0
2018-10-25,1563.8599853515625,1601.8299560546875,1563.8599853515625,1592.2099609375,-1.0
2018-10-26,1589.8800048828125,1589.8800048828125,1547.2099609375,1565.93994140625,1.0
2018-10-29,1571.4300537109375,1594.260009765625,1534.5999755859375,1555.68994140625,1.0
2018-10-30,1555.699951171875,1582.18994140625,1552.6099853515625,1580.739990234375,1.0
2018-10-31,1585.81005859375,1611.8299560546875,1585.81005859375,1597.7099609375,1.0
2018-11-01,1598.3299560546875,1618.3199462890625,1597.4599609375,1617.47998046875,1.0
2018-11-02,1619.050048828125,1627.0899658203125,1595.56005859375,1608.4599609375,1.0
2018-11-05,1608.97998046875,1619.1099853515625,1604.1500244140625,1615.68994140625,1.0
2018-11-06,1615.7099609375,1626.0400390625,1614.5400390625,1625.4200439453125,1.0
2018-11-07,1626.47998046875,1659.3299560546875,1626.47998046875,1658.699951171875,-1.0
2018-11-08,1657.93994140625,1659.0899658203125,1647.449951171875,1653.8699951171875,1.0
2018-11-09,1652.2099609375,1652.2099609375,1627.2900390625,1637.22998046875,1.0
2018-11-13,1605.530029296875,1621.9599609375,1599.1500244140625,1602.9000244140625,-1.0
2018-11-14,1605.6400146484375,1617.6400146484375,1581.7900390625,1590.5999755859375,1.0
2018-11-15,1590.5,1610.7099609375,1573.760009765625,1608.260009765625,-1.0
2018-11-16,1608.1099853515625,1616.719970703125,1597.739990234375,1611.760009765625,-1.0
2018-11-19,1611.47998046875,1611.47998046875,1578.5699462890625,1583.6099853515625,1.0
2018-11-20,1583.31005859375,1583.31005859375,1549.3699951171875,1555.4200439453125,1.0
2018-11-21,1555.52001953125,1574.3800048828125,1555.52001953125,1562.6800537109375,1.0
2018-11-23,1560.739990234375,1562.8199462890625,1552.1800537109375,1554.010009765625,1.0
2018-11-26,1555.3299560546875,1578.3699951171875,1555.3299560546875,1577.8399658203125,1.0
2018-11-27,1576.31005859375,1580.1199951171875,1567.9000244140625,1579.8800048828125,1.0
2018-11-28,1580.3399658203125,1616.75,1580.3399658203125,1616.5899658203125,-1.0
2018-11-29,1615.9200439453125,1622.5999755859375,1604.0999755859375,1613.1500244140625,-1.0
2018-11-30,1613.3399658203125,1626.550048828125,1610.43994140625,1625.989990234375,-1.0
2018-12-03,1631.68994140625,1649.199951171875,1631.68994140625,1643.9000244140625,-1.0
2018-12-04,1643.550048828125,1643.550048828125,1587.530029296875,1589.0799560546875,-1.0
2018-12-06,1585.510009765625,1587.199951171875,1544.3299560546875,1587.1800537109375,-1.0
2018-12-07,1586.6199951171875,1594.3399658203125,1544.56005859375,1550.489990234375,1.0
2018-12-10,1550.199951171875,1557.3800048828125,1522.4599609375,1551.949951171875,-1.0
2018-12-11,1553.0400390625,1573.239990234375,1542.3800048828125,1550.8499755859375,-1.0
2018-12-12,1552.6500244140625,1579.5899658203125,1552.6500244140625,1560.050048828125,-1.0
2018-12-13,1560.449951171875,1569.25,1550.1700439453125,1556.780029296875,-1.0
2018-12-14,1555.1099853515625,1555.1099853515625,1524.7900390625,1528.3599853515625,-1.0
2018-12-17,1527.6500244140625,1528.8800048828125,1487.1700439453125,1495.6099853515625,-1.0
2018-12-18,1496.550048828125,1512.5999755859375,1486.739990234375,1495.719970703125,-1.0
2018-12-19,1496.0999755859375,1517.050048828125,1462.75,1472.1800537109375,1.0
2018-12-20,1472.1700439453125,1473.3699951171875,1433.3800048828125,1448.56005859375,-1.0
2018-12-21,1448.56005859375,1468.2900390625,1413.6700439453125,1418.06005859375,-1.0
2018-12-26,1384.1700439453125,1449.18994140625,1379.010009765625,1449.1600341796875,-1.0
2018-12-28,1461.02001953125,1479.0699462890625,1451.6199951171875,1459.52001953125,-1.0
2018-12-31,1464.6800537109375,1472.3900146484375,1457.2099609375,1472.1400146484375,-1.0
2019-01-02,1470.3699951171875,1478.449951171875,1448.6400146484375,1473.6600341796875,-1.0
2019-01-03,1473.0699462890625,1473.0699462890625,1436.81005859375,1438.760009765625,-1.0
2019-01-04,1440.4200439453125,1492.0699462890625,1440.4200439453125,1488.530029296875,-1.0
2019-01-07,1489.4200439453125,1510.68994140625,1486.1700439453125,1501.3299560546875,-1.0
2019-01-08,1505.1300048828125,1518.699951171875,1500.469970703125,1517.1400146484375,1.0
2019-01-09,1517.8199462890625,1529.6600341796875,1515.1700439453125,1524.6199951171875,1.0
2019-01-10,1522.8800048828125,1532.31005859375,1511.3199462890625,1531.8299560546875,1.0
2019-01-11,1530.18994140625,1531.8800048828125,1521.199951171875,1531.8800048828125,-1.0
2019-01-14,1531.0,1531.0,1517.280029296875,1523.010009765625,-1.0
2019-01-15,1523.3499755859375,1539.7900390625,1523.3499755859375,1538.77001953125,-1.0
2019-01-17,1542.739990234375,1560.6199951171875,1537.780029296875,1555.3499755859375,1.0
2019-01-18,1555.9000244140625,1578.1400146484375,1555.9000244140625,1575.3599853515625,1.0
2019-01-22,1573.8299560546875,1573.8299560546875,1544.06005859375,1552.6700439453125,1.0
2019-01-23,1553.8599853515625,1564.300048828125,1540.6199951171875,1555.0999755859375,-1.0
2019-01-24,1555.739990234375,1560.969970703125,1550.199951171875,1558.8800048828125,-1.0
2019-01-25,1560.280029296875,1576.5899658203125,1560.280029296875,1573.31005859375,1.0
2019-01-29,1561.949951171875,1565.7099609375,1555.0699462890625,1559.72998046875,-1.0
2019-01-30,1563.800048828125,1588.300048828125,1563.6199951171875,1583.0400390625,1.0
2019-01-31,1582.6800537109375,1599.1199951171875,1580.8599853515625,1596.5400390625,1.0
2019-02-01,1596.5699462890625,1603.800048828125,1593.31005859375,1599.0699462890625,1.0
2019-02-04,1599.010009765625,1610.52001953125,1595.030029296875,1610.510009765625,1.0
2019-02-05,1610.93994140625,1618.5799560546875,1610.010009765625,1617.800048828125,1.0
2019-02-06,1617.0699462890625,1618.199951171875,1609.6700439453125,1614.280029296875,1.0
2019-02-07,1613.0999755859375,1613.0999755859375,1588.719970703125,1599.969970703125,1.0
2019-02-08,1596.9599609375,1601.199951171875,1586.31005859375,1601.1400146484375,1.0
2019-02-11,1601.6500244140625,1607.1700439453125,1600.0699462890625,1603.699951171875,1.0
2019-02-12,1604.0799560546875,1625.8399658203125,1604.0799560546875,1624.199951171875,1.0
2019-02-13,1625.0,1633.4200439453125,1625.0,1629.010009765625,1.0
2019-02-14,1628.1500244140625,1632.31005859375,1616.93994140625,1625.47998046875,1.0
2019-02-15,1627.7099609375,1643.5,1627.7099609375,1643.449951171875,1.0
2019-02-19,1643.1600341796875,1650.4599609375,1639.030029296875,1646.1099853515625,1.0
2019-02-20,1645.8900146484375,1651.5999755859375,1643.260009765625,1649.1099853515625,1.0
2019-02-21,1648.300048828125,1648.300048828125,1637.4100341796875,1643.22998046875,1.0
2019-02-22,1643.949951171875,1655.0699462890625,1643.949951171875,1654.5400390625,1.0
2019-02-25,1656.4100341796875,1666.9300537109375,1655.9300537109375,1656.43994140625,1.0
2019-02-27,1652.97998046875,1655.77001953125,1644.050048828125,1654.1600341796875,1.0
2019-02-28,1653.3800048828125,1654.8499755859375,1648.3399658203125,1649.219970703125,1.0
2019-03-01,1650.18994140625,1662.719970703125,1650.18994140625,1660.6099853515625,1.0
2019-03-05,1653.06005859375,1654.1700439453125,1646.5699462890625,1650.260009765625,1.0
2019-03-07,1637.1099853515625,1637.1099853515625,1618.8199462890625,1624.06005859375,1.0
2019-03-08,1623.3399658203125,1623.3399658203125,1609.1400146484375,1620.699951171875,1.0
2019-03-11,1621.9000244140625,1644.9599609375,1621.9000244140625,1644.8699951171875,1.0
2019-03-12,1645.510009765625,1653.5,1645.510009765625,1649.469970703125,1.0
2019-03-13,1650.699951171875,1666.1800537109375,1650.699951171875,1660.25,1.0
2019-03-14,1660.9599609375,1661.8699951171875,1655.780029296875,1658.3599853515625,1.0
2019-03-15,1659.8599853515625,1671.1800537109375,1659.8599853515625,1665.8399658203125,1.0
2019-03-18,1666.5699462890625,1674.43994140625,1665.6600341796875,1672.5899658203125,1.0
2019-03-19,1673.3499755859375,1682.6300048828125,1666.219970703125,1671.1800537109375,1.0
2019-03-20,1670.760009765625,1677.239990234375,1658.22998046875,1665.25,1.0
2019-03-22,1683.47998046875,1683.47998046875,1648.949951171875,1649.050048828125,1.0
2019-03-26,1650.1700439453125,1667.2099609375,1650.1700439453125,1660.5999755859375,1.0
2019-03-28,1653.6300048828125,1662.1099853515625,1649.6099853515625,1660.030029296875,1.0
2019-04-01,1672.7099609375,1691.25,1672.7099609375,1690.1800537109375,1.0
2019-04-02,1690.3800048828125,1691.239990234375,1684.510009765625,1689.8900146484375,1.0
2019-04-03,1693.1099853515625,1701.1800537109375,1689.5899658203125,1694.3299560546875,1.0
2019-04-04,1694.3299560546875,1698.6099853515625,1689.8399658203125,1697.4300537109375,1.0
2019-04-05,1697.8499755859375,1706.469970703125,1697.8499755859375,1706.280029296875,1.0
2019-04-08,1705.72998046875,1707.7099609375,1698.6600341796875,1707.6700439453125,1.0
2019-04-10,1696.72998046875,1704.8800048828125,1696.72998046875,1704.27001953125,1.0
2019-04-12,1705.8199462890625,1716.969970703125,1705.8199462890625,1715.4200439453125,1.0
2019-04-15,1715.4100341796875,1716.6400146484375,1708.8900146484375,1713.8699951171875,1.0
2019-04-16,1714.6500244140625,1719.75,1711.0799560546875,1714.6600341796875,1.0
2019-04-18,1708.8199462890625,1712.6099853515625,1702.8199462890625,1710.969970703125,1.0
2019-04-22,1710.4200439453125,1712.68994140625,1706.010009765625,1711.8699951171875,1.0
2019-04-23,1712.030029296875,1729.719970703125,1712.030029296875,1728.4300537109375,1.0
2019-04-24,1728.3800048828125,1731.1300048828125,1724.6800537109375,1725.52001953125,1.0
2019-04-26,1723.280029296875,1732.4300537109375,1719.0999755859375,1732.4300537109375,1.0
2019-04-29,1732.3399658203125,1738.56005859375,1732.3399658203125,1734.7099609375,1.0
2019-05-01,1738.5899658203125,1740.030029296875,1722.1300048828125,1722.22998046875,1.0
2019-05-02,1722.0699462890625,1727.449951171875,1708.739990234375,1719.6300048828125,1.0
2019-05-03,1720.719970703125,1738.3699951171875,1720.719970703125,1737.949951171875,1.0
2019-05-06,1735.4599609375,1735.4599609375,1713.27001953125,1731.2099609375,-1.0
2019-05-07,1729.3699951171875,1729.3699951171875,1689.56005859375,1701.8299560546875,1.0
2019-05-08,1701.5899658203125,1709.4100341796875,1696.02001953125,1698.72998046875,1.0
2019-05-09,1698.4300537109375,1698.4300537109375,1673.0400390625,1693.8800048828125,1.0
2019-05-10,1693.8800048828125,1705.0899658203125,1667.6300048828125,1699.780029296875,1.0
2019-05-13,1699.760009765625,1699.760009765625,1651.2099609375,1656.760009765625,1.0
2019-05-15,1671.0400390625,1684.9599609375,1660.1700439453125,1680.9100341796875,1.0
2019-05-16,1680.9100341796875,1704.760009765625,1680.9100341796875,1695.5999755859375,1.0
2019-05-17,1694.9000244140625,1699.9100341796875,1682.2900390625,1683.9300537109375,1.0
2019-05-20,1678.31005859375,1679.6300048828125,1667.1500244140625,1672.0899658203125,1.0
2019-05-22,1685.72998046875,1686.239990234375,1678.5899658203125,1681.550048828125,1.0
2019-05-23,1674.3699951171875,1674.3699951171875,1650.5899658203125,1659.9000244140625,1.0
2019-05-24,1663.5899658203125,1671.489990234375,1659.52001953125,1663.3599853515625,1.0
2019-05-28,1664.25,1671.68994140625,1649.5,1649.75,1.0
2019-05-29,1649.5999755859375,1649.5999755859375,1628.25,1638.06005859375,-1.0
