market,idt,maturity_target,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc
citi,8/17/16,3,-0.00466,0.13069,-0.85925,1.47913,-0.17336,0.01199,0.14186,-20,0.07821,20,0.02994
citi,8/24/16,3,-0.00425,0.1307,-0.80848,1.35711,-0.17284,0.01157,0.14349,-20,0.07748,20,0.03195
citi,8/31/16,3,-0.00176,0.12666,-0.9364,1.92048,-0.1618,0.01392,0.13938,-20,0.06896,20,0.02716
citi,9/7/16,3,-0.00187,0.12233,-0.86248,1.66881,-0.15731,0.01272,0.13539,-20,0.06489,20,0.02456
citi,9/14/16,3,-0.00162,0.14201,-0.80325,1.33524,-0.18429,0.01494,0.16058,-20,0.08691,20,0.04748
citi,9/21/16,3,0.00036,0.12883,-0.88979,1.60887,-0.16436,0.01645,0.14531,-20,0.07107,20,0.02992
citi,9/28/16,3,0.00074,0.12577,-0.83658,1.4595,-0.16092,0.01576,0.14289,-20,0.06766,20,0.0289
citi,10/5/16,3,0.00149,0.13056,-0.77284,1.21311,-0.16749,0.01651,0.15109,-20,0.07258,20,0.03613
citi,10/12/16,3,0.00176,0.13753,-0.70778,1.15565,-0.17518,0.01582,0.16053,-20,0.07903,20,0.04917
citi,10/19/16,3,0.00276,0.11719,-0.76871,1.28576,-0.14839,0.01566,0.13677,-20,0.05644,20,0.02279
citi,10/26/16,3,0.00263,0.11379,-0.63834,1.09563,-0.14299,0.01316,0.13468,-20,0.05119,20,0.02479
citi,11/2/16,3,-0.00576,0.13735,-0.93213,1.52153,-0.18491,0.01413,0.14642,-20,0.08751,20,0.03117
citi,11/9/16,3,-0.00121,0.12633,-0.99817,1.99896,-0.16031,0.01562,0.13837,-20,0.06888,20,0.02411
citi,11/16/16,3,-0.00444,0.14383,-0.81534,1.39116,-0.18808,0.01189,0.16013,-20,0.08993,20,0.04761
citi,11/23/16,3,-0.00622,0.13455,-0.64093,0.9404,-0.18004,0.00674,0.15099,-20,0.08178,20,0.04036
citi,11/30/16,3,-0.00539,0.13132,-0.59004,0.99138,-0.17286,0.00533,0.1489,-20,0.07577,20,0.04048
citi,12/7/16,3,-0.00458,0.13558,-0.58939,0.85334,-0.17983,0.00762,0.15475,-20,0.08216,20,0.04533
citi,12/14/16,3,-0.00651,0.14271,-0.401,0.6693,-0.18808,0.00133,0.16531,-20,0.08877,20,0.06059
citi,12/21/16,3,-0.00326,0.13046,-0.45701,0.68334,-0.1704,0.00503,0.15317,-20,0.07233,20,0.04511
citi,12/28/16,3,-0.00304,0.13616,-0.38171,0.50885,-0.17779,0.0043,0.1631,-20,0.07892,20,0.05578
citi,1/4/17,3,-0.00141,0.13251,-0.48306,0.69894,-0.17212,0.00793,0.15637,-20,0.0745,20,0.04812
citi,1/11/17,3,-0.00107,0.12358,-0.43932,0.63849,-0.16106,0.00782,0.1457,-20,0.06426,20,0.03824
citi,1/18/17,3,-0.00068,0.11988,-0.33866,0.61198,-0.15334,0.00498,0.14381,-20,0.05639,20,0.03833
citi,1/25/17,3,0.00155,0.10569,-0.20619,0.66934,-0.13068,0.00483,0.12937,-20,0.03687,20,0.02915
citi,2/1/17,3,-0.00807,0.12342,-0.54541,0.83859,-0.16679,0.00183,0.1369,-20,0.06982,20,0.03058
citi,2/8/17,3,-0.00766,0.12342,-0.48855,0.70597,-0.16715,0.00151,0.13869,-20,0.06948,20,0.03216
citi,2/15/17,3,-0.00707,0.11939,-0.42989,0.69537,-0.16069,0.00078,0.13476,-20,0.06291,20,0.03058
citi,2/22/17,3,-0.00572,0.11821,-0.44879,0.6653,-0.15792,0.00239,0.13509,-20,0.06066,20,0.02908
citi,3/1/17,3,-0.00535,0.11809,-0.40482,0.63876,-0.15667,0.00167,0.13612,-20,0.05955,20,0.03073
citi,3/8/17,3,-0.00474,0.1201,-0.40576,0.61832,-0.15963,0.00258,0.13868,-20,0.06185,20,0.03301
citi,3/15/17,3,-0.00429,0.11449,-0.40485,0.67684,-0.15001,0.00223,0.13346,-20,0.05312,20,0.02777
citi,3/22/17,3,-0.00277,0.11673,-0.38618,0.48828,-0.15452,0.00417,0.1377,-20,0.05682,20,0.03043
citi,3/29/17,3,-0.00156,0.10785,-0.45641,0.81538,-0.13806,0.00484,0.12761,-20,0.04366,20,0.0215
citi,4/5/17,3,-0.00153,0.11518,-0.38571,0.59215,-0.14894,0.00454,0.1378,-20,0.05186,20,0.03043
citi,4/12/17,3,-0.00011,0.12145,-0.50251,0.86032,-0.15567,0.009,0.14232,-20,0.06046,20,0.03533
citi,4/20/17,3,0.00169,0.1148,-0.54499,0.73105,-0.14839,0.01177,0.13627,-20,0.05385,20,0.02612
citi,4/26/17,3,0.00146,0.10056,-0.47309,0.84898,-0.1264,0.00839,0.12049,-20,0.03532,20,0.01638
citi,5/3/17,3,-0.006,0.11283,-0.58863,0.83725,-0.15341,0.00517,0.12459,-20,0.05749,20,0.01937
citi,5/10/17,3,-0.0039,0.10962,-0.59329,0.86327,-0.14494,0.00531,0.12541,-20,0.0508,20,0.01659
citi,5/17/17,3,-0.00511,0.11793,-0.60255,0.84891,-0.15896,0.00663,0.13177,-20,0.06237,20,0.02385
citi,5/24/17,3,-0.00271,0.10932,-0.59735,0.73848,-0.14619,0.00803,0.12541,-20,0.05142,20,0.01588
citi,5/31/17,3,-0.00311,0.11087,-0.57138,0.80493,-0.14788,0.00703,0.12606,-20,0.05313,20,0.01941
citi,6/7/17,3,-0.00218,0.10675,-0.49773,0.68057,-0.14008,0.00557,0.12485,-20,0.04531,20,0.01734
citi,6/14/17,3,-0.00075,0.10191,-0.60433,1.00166,-0.13207,0.00843,0.11738,-20,0.04087,20,0.01335
citi,6/22/17,3,-0.00037,0.10329,-0.58261,0.95976,-0.13245,0.00837,0.12084,-20,0.04126,20,0.01468
citi,6/28/17,3,0.00064,0.10332,-0.58407,0.85042,-0.13313,0.00964,0.12201,-20,0.04172,20,0.01416
citi,7/5/17,3,0.00027,0.10406,-0.52931,0.94438,-0.13333,0.00861,0.1216,-20,0.04178,20,0.01808
citi,7/12/17,3,0.00058,0.10212,-0.51247,0.83401,-0.13096,0.00854,0.12047,-20,0.03927,20,0.01613
citi,7/19/17,3,0.002,0.0917,-0.60988,1.02551,-0.1157,0.01018,0.10918,-20,0.02872,20,0.00716
citi,7/26/17,3,0.00294,0.09492,-0.61047,1.04582,-0.11839,0.01089,0.11337,-20,0.03094,20,0.00946
citi,8/2/17,3,-0.00202,0.10059,-0.77192,1.25543,-0.13269,0.00989,0.112,-20,0.04303,20,0.00825
citi,8/9/17,3,-0.0033,0.10966,-0.68203,0.99008,-0.14661,0.00866,0.12295,-20,0.05302,20,0.01506
citi,8/16/17,3,-0.00272,0.10759,-0.6274,0.97262,-0.14119,0.00737,0.12315,-20,0.04778,20,0.01522
citi,8/23/17,3,-0.00183,0.10817,-0.65371,0.96238,-0.14177,0.00879,0.12415,-20,0.04902,20,0.0148
citi,8/30/17,3,-0.00092,0.10658,-0.65129,0.96495,-0.13821,0.00908,0.12352,-20,0.04624,20,0.01376
citi,9/6/17,3,-0.00135,0.11025,-0.67335,1.07213,-0.14333,0.00935,0.12646,-20,0.05113,20,0.01724
citi,9/13/17,3,-0.00092,0.10331,-0.64413,1.01646,-0.13439,0.00926,0.11871,-20,0.04331,20,0.01284
citi,9/20/17,3,-0.00028,0.10403,-0.62344,0.97855,-0.13403,0.00918,0.12104,-20,0.04312,20,0.01375
citi,9/27/17,3,0.00036,0.10336,-0.59707,0.91425,-0.13282,0.00911,0.12165,-20,0.04128,20,0.01384
citi,10/4/17,3,0.00069,0.10196,-0.58236,0.93457,-0.13013,0.00904,0.12074,-20,0.03912,20,0.01369
citi,10/11/17,3,0.00058,0.10186,-0.49006,0.88114,-0.12875,0.00689,0.12192,-20,0.03698,20,0.01628
citi,10/18/17,3,0.00093,0.0932,-0.44684,0.69523,-0.11839,0.00674,0.11233,-20,0.02787,20,0.00978
citi,10/25/17,3,0.00189,0.09688,-0.30229,0.36218,-0.12582,0.00708,0.12051,-20,0.02829,20,0.0151
citi,11/1/17,3,-0.00717,0.11687,-0.46988,0.81358,-0.15743,0.00183,0.12977,-20,0.06109,20,0.0276
citi,11/8/17,3,-0.00661,0.11804,-0.4675,0.7473,-0.15941,0.00263,0.13199,-20,0.06264,20,0.02849
citi,11/15/17,3,-0.00734,0.12072,-0.35153,0.5002,-0.16489,1.00E-05,0.1374,-20,0.0657,20,0.03325
citi,11/22/17,3,-0.00491,0.11183,-0.39415,0.79928,-0.1466,0.0016,0.12789,-20,0.05049,20,0.0261
citi,11/29/17,3,-0.00341,0.11113,-0.41311,0.83201,-0.14361,0.00247,0.12951,-20,0.04907,20,0.02599
citi,12/6/17,3,-0.00312,0.11016,-0.4142,0.72056,-0.1431,0.0034,0.12843,-20,0.0478,20,0.0239
citi,12/13/17,3,-0.00258,0.1063,-0.43265,0.82497,-0.1377,0.00397,0.12313,-20,0.04361,20,0.02096
citi,12/20/17,3,-0.00246,0.1047,-0.33182,0.75534,-0.13481,0.0023,0.12237,-20,0.04009,20,0.02224
citi,12/27/17,3,-0.002,0.10669,-0.33383,0.85062,-0.13631,0.00335,0.12428,-20,0.0419,20,0.02465
citi,1/3/18,3,-0.00213,0.10462,-0.2739,0.70239,-0.13448,0.002,0.12308,-20,0.03909,20,0.02371
citi,1/10/18,3,-0.00179,0.10598,-0.26938,0.63703,-0.13673,0.00315,0.12523,-20,0.04021,20,0.02472
citi,1/17/18,3,-0.00077,0.10025,-0.26988,0.62942,-0.12856,0.00333,0.11948,-20,0.03372,20,0.02012
citi,1/24/18,3,0.00231,0.08766,-0.42461,0.47196,-0.1128,0.00826,0.10706,-20,0.02129,20,0.00634
citi,1/31/18,3,-0.00671,0.10958,-0.34798,0.65686,-0.14687,-0.00072,0.12414,-20,0.04913,20,0.02347
citi,2/7/18,3,-0.00731,0.12235,-0.35413,0.55157,-0.16441,-0.00074,0.13996,-20,0.06606,20,0.03523
citi,2/14/18,3,-0.00303,0.11627,-0.74671,1.39725,-0.15098,0.00922,0.1288,-20,0.05873,20,0.02207
citi,2/21/18,3,-0.00306,0.11301,-0.54103,0.93645,-0.14613,0.00477,0.13098,-20,0.05161,20,0.02332
citi,2/28/18,3,-0.00313,0.11436,-0.50429,0.95083,-0.14788,0.00456,0.13218,-20,0.05345,20,0.0267
citi,3/7/18,3,-0.00098,0.12238,-0.74362,1.21403,-0.15862,0.01237,0.13868,-20,0.06497,20,0.02704
citi,3/14/18,3,-0.00135,0.11778,-0.56179,0.84268,-0.15364,0.00887,0.13657,-20,0.05853,20,0.02774
citi,3/21/18,3,-0.00108,0.11318,-0.53472,0.96291,-0.14489,0.0074,0.132,-20,0.05144,20,0.02556
citi,3/28/18,3,-0.00077,0.14122,-0.70893,1.35969,-0.17952,0.01252,0.16104,-20,0.083,20,0.05333
citi,4/4/18,3,-0.00038,0.13503,-0.70256,1.3224,-0.17277,0.01303,0.15329,-20,0.07729,20,0.04536
citi,4/11/18,3,-0.0003,0.13536,-0.51429,0.9069,-0.17273,0.00953,0.15961,-20,0.07552,20,0.05223
citi,4/18/18,3,-2.00E-05,0.11149,-0.47643,0.93263,-0.14145,0.0073,0.13121,-20,0.04751,20,0.0263
citi,4/25/18,3,0.00173,0.11626,-0.54304,0.98794,-0.147,0.01078,0.13739,-20,0.0534,20,0.03047
citi,5/2/18,3,0.00095,0.10016,-0.34271,0.86688,-0.12497,0.00583,0.11983,-20,0.0329,20,0.02021
citi,5/9/18,3,-0.00351,0.10701,-0.56317,0.75834,-0.1428,0.0059,0.12236,-20,0.04804,20,0.01529
citi,5/16/18,3,-0.00288,0.10216,-0.4949,0.76544,-0.1342,0.00455,0.11785,-20,0.04074,20,0.0145
citi,5/23/18,3,-0.00266,0.10432,-0.54837,0.74532,-0.13904,0.00702,0.11925,-20,0.04439,20,0.01448
citi,5/30/18,3,-0.00304,0.10801,-0.52607,0.91332,-0.14194,0.00563,0.1226,-20,0.04835,20,0.01983
citi,6/6/18,3,-0.00302,0.10322,-0.43128,0.74228,-0.13533,0.00373,0.11916,-20,0.04089,20,0.01745
citi,6/13/18,3,-0.00293,0.10117,-0.39076,0.79746,-0.13119,0.00301,0.11691,-20,0.03741,20,0.01742
citi,6/20/18,3,-0.00313,0.10549,-0.31051,0.60118,-0.13767,0.00179,0.12369,-20,0.04143,20,0.02223
citi,6/27/18,3,-0.0046,0.12032,-0.25106,0.55841,-0.15776,1.00E-05,0.14053,-20,0.05891,20,0.03805
citi,7/3/18,3,-0.00271,0.11514,-0.37047,0.72769,-0.14981,0.00385,0.1336,-20,0.05315,20,0.03068
citi,7/11/18,3,-0.00168,0.10865,-0.39104,0.81507,-0.13905,0.00407,0.12751,-20,0.04446,20,0.02488
citi,7/18/18,3,-0.00105,0.09728,-0.31898,0.59007,-0.1256,0.00375,0.11562,-20,0.0313,20,0.01568
citi,7/25/18,3,0.00056,0.09561,-0.45204,0.65923,-0.12318,0.00737,0.11385,-20,0.03109,20,0.01148
citi,8/1/18,3,-0.00018,0.09414,-0.28611,0.55589,-0.12048,0.00361,0.11334,-20,0.02663,20,0.01412
citi,8/8/18,3,-0.00398,0.0972,-0.34326,0.64135,-0.12838,0.00111,0.11232,-20,0.03372,20,0.0143
citi,8/15/18,3,-0.00609,0.11315,-0.34591,0.31287,-0.15565,0.00152,0.13012,-20,0.05513,20,0.02441
citi,8/22/18,3,-0.00403,0.10374,-0.38901,0.6243,-0.13845,0.00273,0.11875,-20,0.0422,20,0.01809
citi,8/29/18,3,-0.0033,0.10569,-0.39392,0.582,-0.13943,0.00321,0.1231,-20,0.04339,20,0.01935
citi,9/5/18,3,-0.00364,0.1101,-0.41912,0.60016,-0.14621,0.00371,0.12726,-20,0.04975,20,0.02252
citi,9/12/18,3,-0.00327,0.10862,-0.37486,0.65874,-0.14234,0.00299,0.12646,-20,0.0461,20,0.02337
citi,9/19/18,3,-0.0007,0.10056,-0.48172,0.78801,-0.12933,0.00619,0.1191,-20,0.0371,20,0.01446
citi,9/26/18,3,-0.00252,0.11441,-0.32896,0.56416,-0.14881,0.00277,0.13648,-20,0.05179,20,0.031
citi,10/3/18,3,-0.00211,0.1155,-0.41077,0.71404,-0.15091,0.00624,0.1336,-20,0.05478,20,0.0296
citi,10/10/18,3,-0.00161,0.13115,-0.47061,0.85941,-0.16866,0.00704,0.15329,-20,0.07178,20,0.04765
citi,10/17/18,3,0.00176,0.11708,-0.73217,1.40095,-0.14663,0.0132,0.13572,-20,0.05533,20,0.02565
citi,10/24/18,3,0.00124,0.14818,-0.63367,1.1958,-0.18693,0.01455,0.17158,-20,0.08923,20,0.06592
citi,10/31/18,3,0.00191,0.1371,-0.6142,1.29572,-0.17032,0.01303,0.15996,-20,0.07527,20,0.05351
citi,11/7/18,3,-0.00364,0.12178,-0.7135,1.19696,-0.15941,0.00897,0.13678,-20,0.06442,20,0.02598
citi,11/14/18,3,-0.00637,0.13783,-0.64434,0.90024,-0.18712,0.00769,0.15305,-20,0.08868,20,0.04388
citi,11/22/18,3,-0.00583,0.13606,-0.49923,0.84668,-0.17809,0.002,0.15734,-20,0.08016,20,0.05046
citi,11/28/18,3,-0.00456,0.13014,-0.62992,1.02568,-0.17236,0.00818,0.14506,-20,0.07591,20,0.03721
citi,12/4/18,3,-0.00625,0.14773,-0.59583,0.78198,-0.20011,0.00842,0.16575,-20,0.1,20,0.05836
citi,12/12/18,3,-0.0055,0.16138,-0.70157,1.21419,-0.21235,0.01095,0.17898,-20,0.11023,20,0.07436
citi,12/19/18,3,-0.00856,0.17395,-0.50275,0.82241,-0.2311,0.00458,0.19638,-20,0.1278,20,0.09581
citi,12/26/18,3,-0.00644,0.20187,-0.8101,1.17416,-0.27579,0.02222,0.21665,-20,0.15406,20,0.12167
citi,1/2/19,3,-0.00109,0.16288,-0.84514,1.59172,-0.20868,0.01873,0.17943,-20,0.10707,20,0.0741
citi,1/9/19,3,-0.00084,0.15038,-0.70973,1.25436,-0.1939,0.01507,0.16989,-20,0.09504,20,0.06286
citi,1/16/19,3,0.00027,0.1242,-0.59981,0.95892,-0.15961,0.01102,0.14529,-20,0.06461,20,0.03524
citi,1/23/19,3,0.00166,0.12753,-0.67238,1.22213,-0.16134,0.01407,0.14741,-20,0.06799,20,0.03898
citi,1/30/19,3,0.00208,0.11894,-0.58767,1.06841,-0.15002,0.01199,0.13967,-20,0.05682,20,0.03201
citi,2/6/19,3,-0.00715,0.12224,-0.53353,0.71995,-0.16589,0.00293,0.1369,-20,0.06872,20,0.02907
citi,2/13/19,3,-0.00662,0.12124,-0.52866,0.77011,-0.1635,0.00338,0.13614,-20,0.0666,20,0.02906
citi,2/20/19,3,-0.00511,0.1184,-0.57589,0.7831,-0.15976,0.00616,0.13278,-20,0.06366,20,0.02517
citi,2/27/19,3,-0.00425,0.11743,-0.56595,0.69985,-0.15887,0.00714,0.13304,-20,0.06241,20,0.02422
citi,3/6/19,3,-0.00437,0.12085,-0.57574,0.79436,-0.16208,0.00703,0.13684,-20,0.06611,20,0.02815
citi,3/13/19,3,-0.00281,0.11182,-0.52772,0.74782,-0.14705,0.006,0.12973,-20,0.05191,20,0.02114
citi,3/20/19,3,-0.00211,0.11432,-0.50194,0.73259,-0.1495,0.00622,0.13346,-20,0.05461,20,0.02533
citi,3/27/19,3,-0.00236,0.12792,-0.62658,0.92628,-0.1686,0.01015,0.14577,-20,0.07216,20,0.03601
citi,4/3/19,3,-0.00173,0.12013,-0.59813,0.86353,-0.15869,0.01053,0.13656,-20,0.06353,20,0.02875
citi,4/10/19,3,-0.00068,0.12448,-0.63201,0.86184,-0.16399,0.01254,0.14314,-20,0.06845,20,0.03246
citi,4/17/19,3,1.00E-05,0.10746,-0.49554,0.58194,-0.14004,0.00847,0.12812,-20,0.04471,20,0.01788
citi,4/24/19,3,0,0.10448,-0.47302,0.67011,-0.13517,0.00786,0.1241,-20,0.04116,20,0.01743
citi,5/1/19,3,0.00132,0.11289,-0.46563,0.48903,-0.14633,0.00959,0.13685,-20,0.04967,20,0.02461
citi,5/8/19,3,-0.00662,0.1308,-0.59101,0.8243,-0.17549,0.0037,0.14838,-20,0.07816,20,0.03723
citi,5/15/19,3,-0.00574,0.1293,-0.70641,1.05123,-0.17286,0.00757,0.14388,-20,0.076,20,0.03131
citi,5/22/19,3,-0.00472,0.12778,-0.66277,0.94817,-0.17029,0.00779,0.14412,-20,0.074,20,0.03231
citi,5/29/19,3,-0.00519,0.13578,-0.73081,1.148,-0.18097,0.00963,0.1503,-20,0.08365,20,0.03938
citi,6/5/19,3,-0.00346,0.13628,-0.73596,0.96491,-0.18304,0.01276,0.15313,-20,0.08537,20,0.03861
citi,6/12/19,3,-0.00377,0.13284,-0.67611,0.92531,-0.17752,0.01067,0.14974,-20,0.08079,20,0.03805
citi,6/19/19,3,-0.00181,0.12218,-0.63378,0.94731,-0.15885,0.00931,0.14121,-20,0.06387,20,0.02917
citi,6/26/19,3,-0.00168,0.12649,-0.66588,0.83928,-0.16805,0.01198,0.14537,-20,0.07134,20,0.03109
citi,7/3/19,3,-0.00091,0.10959,-0.67953,1.08452,-0.14302,0.0106,0.12459,-20,0.05087,20,0.01736
citi,7/10/19,3,5.00E-05,0.11055,-0.68197,1.04949,-0.14308,0.01162,0.12751,-20,0.05113,20,0.01765
citi,7/17/19,3,-0.00025,0.10254,-0.61736,0.94331,-0.13335,0.0096,0.11853,-20,0.04183,20,0.013
citi,7/24/19,3,0.00053,0.0975,-0.62467,1.04543,-0.12506,0.00906,0.11385,-20,0.03535,20,0.01002
citi,7/31/19,3,0.001,0.10745,-0.60511,0.9414,-0.13833,0.01078,0.12542,-20,0.04597,20,0.0181
citi,8/7/19,3,-0.0089,0.14121,-0.8223,1.23925,-0.19371,0.00952,0.14998,-20,0.09497,20,0.03823
citi,8/14/19,3,-0.01122,0.15687,-0.73665,0.94236,-0.21887,0.00716,0.16877,-20,0.11566,20,0.05935
citi,8/21/19,3,-0.00801,0.13582,-0.80274,1.35013,-0.18435,0.00853,0.14417,-20,0.08681,20,0.03501
citi,8/28/19,3,-0.00835,0.14859,-0.76204,1.10906,-0.20301,0.00958,0.16042,-20,0.10237,20,0.04994
citi,9/4/19,3,-0.00532,0.13825,-0.79972,1.18159,-0.1862,0.01189,0.15135,-20,0.08841,20,0.038
citi,9/11/19,3,-0.003,0.13035,-0.85433,1.36881,-0.17304,0.01441,0.14313,-20,0.07819,20,0.02983
citi,9/18/19,3,-0.00114,0.12994,-0.89819,1.36382,-0.17263,0.01756,0.14351,-20,0.07761,20,0.0268
citi,9/25/19,3,-0.00143,0.13263,-0.88093,1.23451,-0.1785,0.01826,0.14571,-20,0.08308,20,0.02962
citi,10/2/19,3,-0.00232,0.14908,-0.81204,1.26406,-0.19667,0.01623,0.16579,-20,0.09738,20,0.05551
citi,10/9/19,3,-0.00133,0.14232,-0.84263,1.34985,-0.18754,0.01751,0.15724,-20,0.08995,20,0.04596
citi,10/16/19,3,0.00075,0.123,-0.81921,1.23725,-0.16052,0.01687,0.13903,-20,0.06724,20,0.02449
citi,10/23/19,3,0.00321,0.11787,-0.94253,1.51058,-0.15219,0.02065,0.13324,-20,0.06142,20,0.01659
citi,10/30/19,3,0.0021,0.1123,-0.79813,1.35213,-0.14299,0.01553,0.12869,-20,0.05285,20,0.01782
citi,11/6/19,3,-0.00799,0.12595,-0.70751,0.97905,-0.17237,0.00549,0.13772,-20,0.07564,20,0.02554
citi,11/13/19,3,-0.00834,0.12461,-0.66127,1.17692,-0.16689,0.00264,0.13604,-20,0.07083,20,0.02921
citi,11/20/19,3,-0.00645,0.12663,-0.73735,1.01756,-0.17216,0.00849,0.13896,-20,0.07542,20,0.02563
citi,11/27/19,3,-0.00451,0.12064,-0.70729,0.9898,-0.16101,0.00796,0.13568,-20,0.06574,20,0.02186
citi,12/4/19,3,-0.00615,0.1258,-0.64836,0.93859,-0.1692,0.00617,0.14009,-20,0.07292,20,0.02976
citi,12/11/19,3,-0.00508,0.1245,-0.67032,0.99102,-0.16692,0.00766,0.13908,-20,0.07068,20,0.02839
citi,12/18/19,3,-0.0042,0.11185,-0.58011,0.98544,-0.14765,0.00531,0.12613,-20,0.0534,20,0.02094
citi,12/26/19,3,-0.0025,0.11058,-0.65907,1.0524,-0.14596,0.00877,0.12464,-20,0.05278,20,0.01816
citi,1/2/20,3,-0.00143,0.10901,-0.70485,1.04275,-0.14375,0.01053,0.12379,-20,0.05068,20,0.01457
citi,1/8/20,3,-0.00251,0.11346,-0.59251,0.98023,-0.14848,0.00749,0.12885,-20,0.05463,20,0.02278
citi,1/15/20,3,-0.00176,0.10274,-0.55885,1.01213,-0.13305,0.00684,0.11765,-20,0.04139,20,0.0155
citi,1/22/20,3,-0.00029,0.10012,-0.61462,1.09034,-0.12843,0.00835,0.11594,-20,0.03814,20,0.01241
citi,1/29/20,3,0.00082,0.11296,-0.64928,1.22213,-0.14291,0.01126,0.13066,-20,0.05186,20,0.02386
citi,2/5/20,3,-0.00824,0.11878,-0.65615,1.07931,-0.16069,0.00294,0.12931,-20,0.06488,20,0.02253
citi,2/12/20,3,-0.00804,0.114,-0.58261,1.02128,-0.15368,0.00152,0.12442,-20,0.0581,20,0.02127
citi,2/19/20,3,-0.0068,0.11278,-0.60633,1.0228,-0.15115,0.0031,0.12431,-20,0.0569,20,0.01977
citi,2/26/20,3,-0.01196,0.151,-0.64666,1.16874,-0.20411,0.00121,0.16271,-20,0.10347,20,0.05774
citi,3/5/20,3,-0.00982,0.17481,-1.20118,2.49307,-0.23334,0.02049,0.17224,-20,0.12301,20,0.06361
citi,3/11/20,3,-0.03728,0.35115,-1.06956,1.14745,-0.54006,0.04113,0.32335,-20,0.25308,20,0.2584
citi,3/18/20,3,-0.06117,0.5158,-0.81802,-0.07413,-0.87825,0.07374,0.48666,-20,0.31814,20,0.37642
citi,3/25/20,3,-0.04204,0.41091,-0.77397,0.68278,-0.60305,0.00786,0.42506,-20,0.29164,20,0.29801
citi,4/1/20,3,-0.04355,0.40557,-0.85145,0.53946,-0.62926,0.04103,0.3912,-20,0.29349,20,0.3103
citi,4/8/20,3,-0.02419,0.34711,-0.97261,1.09005,-0.52015,0.04688,0.34075,-20,0.24787,20,0.27011
citi,4/15/20,3,-0.01706,0.34378,-0.8506,1.1146,-0.48234,0.03658,0.36047,-20,0.24782,20,0.27198
citi,4/22/20,3,-0.00683,0.35335,-0.91903,1.47397,-0.47366,0.04691,0.37614,-20,0.23723,20,0.28662
citi,4/29/20,3,0.00194,0.26373,-0.85189,1.57581,-0.33814,0.03614,0.29275,-20,0.18626,20,0.21176
citi,5/6/20,3,-0.05756,0.29635,-0.75412,0.78646,-0.46016,-0.01867,0.27887,-20,0.26283,20,0.17895
citi,5/20/20,3,-0.06672,0.31377,-0.62814,0.30115,-0.50599,-0.02347,0.29466,-20,0.29479,20,0.19597
citi,5/27/20,3,-0.03457,0.25817,-0.7879,1.0054,-0.37966,0.00041,0.25479,-20,0.22288,20,0.16386
citi,6/3/20,3,-0.03266,0.2592,-0.74264,1.03737,-0.37346,-0.00206,0.26197,-20,0.22059,20,0.16873
citi,6/10/20,3,-0.03449,0.26359,-0.61581,0.8114,-0.38337,-0.00687,0.26922,-20,0.23001,20,0.17139
citi,6/17/20,3,-0.03099,0.28299,-0.71563,1.17181,-0.39651,-0.00043,0.29008,-20,0.23185,20,0.19162
citi,6/24/20,3,-0.02882,0.2722,-0.55211,0.80965,-0.38278,-0.00463,0.28939,-20,0.23132,20,0.18741
citi,7/1/20,3,-0.01986,0.24291,-0.63514,1.15205,-0.33065,0.00388,0.25784,-20,0.19689,20,0.16182
citi,7/8/20,3,-0.01939,0.24676,-0.48706,0.6694,-0.34198,0.00204,0.26923,-20,0.20963,20,0.17375
citi,7/15/20,3,-0.01457,0.23721,-0.4256,0.69926,-0.32136,0.00269,0.26466,-20,0.19664,20,0.16762
citi,7/22/20,3,-0.00975,0.21152,-0.39867,0.55874,-0.28639,0.00624,0.24008,-20,0.17268,20,0.14441
citi,7/29/20,3,-0.00503,0.19674,-0.42237,0.78263,-0.2569,0.00848,0.22621,-20,0.14821,20,0.12973
citi,8/5/20,3,-0.03924,0.20701,-0.43884,0.65967,-0.30741,-0.02464,0.20627,-20,0.19659,20,0.10622
citi,8/12/20,3,-0.0398,0.21419,-0.34707,0.49381,-0.31969,-0.0261,0.21633,-20,0.20784,20,0.11583
citi,8/19/20,3,-0.03146,0.19773,-0.48343,0.97348,-0.28143,-0.01807,0.20033,-20,0.17221,20,0.10044
citi,8/26/20,3,-0.03057,0.20577,-0.47095,0.79085,-0.29565,-0.01577,0.21221,-20,0.18181,20,0.11224
citi,9/2/20,3,-0.03109,0.22587,-0.5536,0.95252,-0.3201,-0.01328,0.23298,-20,0.19697,20,0.13335
citi,9/9/20,3,-0.02626,0.22013,-0.63199,1.19734,-0.30561,-0.00641,0.22571,-20,0.18318,20,0.12705
citi,9/17/20,3,-0.02494,0.20385,-0.45814,0.75652,-0.28818,-0.00977,0.21439,-20,0.17618,20,0.115
citi,9/23/20,3,-0.0246,0.21934,-0.5076,0.88301,-0.30606,-0.00734,0.23128,-20,0.18746,20,0.13243
citi,9/30/20,3,-0.0218,0.22915,-0.53692,0.89331,-0.3183,-0.00143,0.24336,-20,0.19279,20,0.14623
citi,10/7/20,3,-0.01947,0.22486,-0.42308,0.83825,-0.30731,-0.00352,0.24362,-20,0.18775,20,0.14437
citi,10/14/20,3,-0.01632,0.19758,-0.27757,0.61331,-0.26965,-0.00583,0.2191,-20,0.16362,20,0.11965
citi,10/21/20,3,-0.01164,0.19876,-0.37939,0.71366,-0.26728,0.0017,0.22212,-20,0.15857,20,0.12426
