,market,idt,maturity_target,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc
10100,tr10yr,9/30/2015,3.0,0.00015,0.02826,0.02904,0.51945,-0.03526,2e-05,0.03497,-5.0,0.03995,5.0,0.03994
10101,tr10yr,10/7/2015,3.0,0.00043,0.02603,-0.07685,0.58318,-0.03205,0.00067,0.03202,-5.0,0.03196,5.0,0.02885
10102,tr10yr,10/14/2015,3.0,0.00033,0.02512,0.03161,0.46392,-0.03141,2e-05,0.03154,-5.0,0.02545,5.0,0.02695
10103,tr10yr,10/21/2015,3.0,0.00056,0.0247,-0.03695,0.49504,-0.03099,2e-05,0.03049,-5.0,0.02503,5.0,0.0251
10104,tr10yr,10/28/2015,3.0,0.00073,0.02666,-0.05025,0.55267,-0.03281,0.00093,0.03323,-5.0,0.03325,5.0,0.03231
10105,tr10yr,11/4/2015,3.0,-0.00014,0.02683,-0.08705,0.51838,-0.03416,1e-05,0.03257,-5.0,0.03702,5.0,0.03105
10106,tr10yr,11/11/2015,3.0,-0.00023,0.02606,0.0178,0.49988,-0.03314,-0.00042,0.03164,-5.0,0.03137,5.0,0.02944
10107,tr10yr,11/18/2015,3.0,-0.00016,0.02524,0.02587,0.63617,-0.03163,-0.00043,0.03068,-5.0,0.02796,5.0,0.02797
10108,tr10yr,11/25/2015,3.0,-0.00017,0.02477,0.06834,0.57496,-0.03101,-0.00045,0.03058,-5.0,0.02555,5.0,0.02616
10109,tr10yr,12/2/2015,3.0,-3e-05,0.02515,0.00433,0.49234,-0.03139,-0.00047,0.031,-5.0,0.02762,5.0,0.02626
10110,tr10yr,12/9/2015,3.0,-1e-05,0.02482,0.01553,0.50474,-0.03136,1e-05,0.03054,-5.0,0.02649,5.0,0.02508
10111,tr10yr,12/16/2015,3.0,0.00012,0.02573,-0.02333,0.60032,-0.03196,2e-05,0.03115,-5.0,0.03027,5.0,0.0289
10112,tr10yr,12/23/2015,3.0,0.00026,0.02488,-0.0479,0.53906,-0.03099,2e-05,0.03083,-5.0,0.02788,5.0,0.0247
10113,tr10yr,12/31/2015,3.0,0.00019,0.02543,0.03421,0.59726,-0.03126,2e-05,0.03118,-5.0,0.02798,5.0,0.0286
10114,tr10yr,1/6/2016,3.0,0.00016,0.0263,0.09022,0.53591,-0.03271,-0.00063,0.03266,-5.0,0.03023,5.0,0.03232
10115,tr10yr,1/13/2016,3.0,0.00024,0.02815,0.08943,0.53497,-0.03503,-0.00069,0.035,-5.0,0.0375,5.0,0.04068
10116,tr10yr,1/20/2016,3.0,0.00019,0.03283,0.18146,0.61384,-0.04064,-0.00077,0.04054,-5.0,0.05723,5.0,0.06552
10117,tr10yr,1/27/2016,3.0,0.00056,0.02941,0.07371,0.54354,-0.0365,3e-05,0.03679,-5.0,0.04254,5.0,0.04716
10118,tr10yr,2/3/2016,3.0,-0.00064,0.02766,0.17138,0.49635,-0.03512,-0.00122,0.03385,-5.0,0.0353,5.0,0.03886
10121,tr10yr,2/24/2016,3.0,-0.00038,0.02919,0.1235,0.62081,-0.03632,-0.0009,0.03554,-5.0,0.04316,5.0,0.04521
10122,tr10yr,3/2/2016,3.0,1e-05,0.02852,-0.05037,0.67804,-0.03516,1e-05,0.03453,-5.0,0.04274,5.0,0.04025
10123,tr10yr,3/9/2016,3.0,0.0,0.0291,-0.02376,0.74402,-0.03581,1e-05,0.03522,-5.0,0.04513,5.0,0.04352
10124,tr10yr,3/16/2016,3.0,4e-05,0.02683,0.02531,0.71084,-0.03334,-0.00052,0.03246,-5.0,0.03474,5.0,0.03429
10125,tr10yr,3/23/2016,3.0,-8e-05,0.02783,0.11447,0.725,-0.03417,-0.00055,0.03385,-5.0,0.03759,5.0,0.03897
10126,tr10yr,3/30/2016,3.0,8e-05,0.02684,0.07883,0.71312,-0.03279,-0.00058,0.03263,-5.0,0.03311,5.0,0.03481
10127,tr10yr,4/6/2016,3.0,0.00012,0.0261,0.11249,0.63427,-0.03234,-0.00062,0.03228,-5.0,0.02907,5.0,0.03325
10128,tr10yr,4/13/2016,3.0,0.00028,0.02551,0.06655,0.53729,-0.0317,2e-05,0.03179,-5.0,0.02658,5.0,0.0293
10129,tr10yr,4/20/2016,3.0,0.0004,0.02562,0.03993,0.56802,-0.03204,2e-05,0.0315,-5.0,0.02773,5.0,0.03055
10130,tr10yr,4/27/2016,3.0,0.00051,0.02617,0.0613,0.65088,-0.03209,2e-05,0.0325,-5.0,0.0297,5.0,0.03305
10131,tr10yr,5/4/2016,3.0,-0.00026,0.02752,-0.00375,0.60978,-0.03433,-0.00039,0.03385,-5.0,0.03856,5.0,0.03673
10132,tr10yr,5/11/2016,3.0,-0.00035,0.02671,0.05498,0.66103,-0.0333,-0.00082,0.03257,-5.0,0.03361,5.0,0.03369
10133,tr10yr,5/18/2016,3.0,-0.00017,0.02784,-0.03229,0.55844,-0.03492,1e-05,0.03371,-5.0,0.04036,5.0,0.03631
10134,tr10yr,5/25/2016,3.0,-0.00014,0.02587,0.02006,0.58227,-0.03255,-0.00043,0.03154,-5.0,0.03049,5.0,0.02975
10135,tr10yr,6/1/2016,3.0,-0.00017,0.02614,0.04925,0.60141,-0.03225,-0.00045,0.03219,-5.0,0.03121,5.0,0.03207
10136,tr10yr,6/8/2016,3.0,-0.00014,0.02569,0.07815,0.53961,-0.03218,-0.00047,0.03174,-5.0,0.02814,5.0,0.03041
10137,tr10yr,6/15/2016,3.0,-0.00042,0.02869,0.21386,0.612,-0.03581,-0.0015,0.03522,-5.0,0.03922,5.0,0.04577
10138,tr10yr,6/22/2016,3.0,-0.00035,0.02981,0.19113,0.55703,-0.03717,-0.00158,0.0371,-5.0,0.04525,5.0,0.05016
10139,tr10yr,6/29/2016,3.0,-5e-05,0.02874,0.11258,0.56749,-0.03591,-0.00055,0.03549,-5.0,0.0415,5.0,0.04307
10140,tr10yr,7/6/2016,3.0,0.00011,0.02985,0.05325,0.62828,-0.03711,-0.00058,0.03672,-5.0,0.0466,5.0,0.0478
10141,tr10yr,7/13/2016,3.0,0.00042,0.02845,-0.05977,0.49039,-0.03536,0.00067,0.03519,-5.0,0.04222,5.0,0.03926
10142,tr10yr,7/20/2016,3.0,0.00055,0.02729,-0.09099,0.54555,-0.03358,0.00073,0.03361,-5.0,0.03683,5.0,0.03413
10143,tr10yr,7/27/2016,3.0,0.00062,0.02588,-0.07616,0.5364,-0.03179,0.00081,0.03204,-5.0,0.03055,5.0,0.02931
10144,tr10yr,8/3/2016,3.0,0.0,0.02559,-0.16379,0.56781,-0.03224,0.00041,0.03115,-5.0,0.03338,5.0,0.02483
10145,tr10yr,8/10/2016,3.0,0.00012,0.02435,-0.16554,0.61596,-0.03073,0.00043,0.02976,-5.0,0.02763,5.0,0.02055
10146,tr10yr,8/17/2016,3.0,0.00012,0.02477,-0.17576,0.67825,-0.03092,0.00044,0.02998,-5.0,0.02975,5.0,0.02189
10147,tr10yr,8/24/2016,3.0,-5e-05,0.02516,-0.04121,0.69689,-0.03117,1e-05,0.03025,-5.0,0.029,5.0,0.02621
10148,tr10yr,8/31/2016,3.0,2e-05,0.02593,-0.08009,0.68308,-0.03273,0.00047,0.0313,-5.0,0.0336,5.0,0.02814
10149,tr10yr,9/7/2016,3.0,0.00011,0.02514,-0.07483,0.7132,-0.03119,1e-05,0.03034,-5.0,0.02939,5.0,0.02585
10150,tr10yr,9/14/2016,3.0,0.00021,0.02684,-0.1426,0.67427,-0.03373,0.00052,0.03278,-5.0,0.03783,5.0,0.03141
10151,tr10yr,9/21/2016,3.0,0.0001,0.02463,-0.0105,0.71621,-0.03062,1e-05,0.02988,-5.0,0.02684,5.0,0.02483
10152,tr10yr,9/28/2016,3.0,7e-05,0.02348,0.07976,0.6168,-0.02899,-0.00055,0.02891,-5.0,0.01997,5.0,0.02173
10153,tr10yr,10/5/2016,3.0,0.00012,0.02373,0.06482,0.50941,-0.02972,2e-05,0.02911,-5.0,0.01999,5.0,0.02204
10154,tr10yr,10/12/2016,3.0,0.00029,0.02371,0.01261,0.57624,-0.0294,2e-05,0.02885,-5.0,0.02151,5.0,0.02132
10155,tr10yr,10/19/2016,3.0,0.00026,0.02275,0.07432,0.54331,-0.02853,2e-05,0.02806,-5.0,0.01608,5.0,0.01903
10156,tr10yr,10/26/2016,3.0,0.00063,0.0214,-0.13913,0.61627,-0.02698,0.00081,0.02662,-5.0,0.01542,5.0,0.01229
10157,tr10yr,11/2/2016,3.0,-0.00021,0.02345,-0.02319,0.60115,-0.02975,1e-05,0.02804,-5.0,0.02245,5.0,0.01977
10158,tr10yr,11/9/2016,3.0,0.00012,0.02578,-0.23523,0.62479,-0.03287,0.00084,0.03097,-5.0,0.03519,5.0,0.02404
10159,tr10yr,11/16/2016,3.0,0.0001,0.02959,-0.21787,0.63953,-0.03759,0.00087,0.03578,-5.0,0.0515,5.0,0.04002
10160,tr10yr,11/23/2016,3.0,0.00019,0.03065,-0.24228,0.72257,-0.03854,0.00135,0.0367,-5.0,0.05665,5.0,0.04501
10161,tr10yr,11/30/2016,3.0,0.00026,0.03216,-0.25516,0.75018,-0.04012,0.0014,0.03864,-5.0,0.06448,5.0,0.05097
10162,tr10yr,12/7/2016,3.0,0.00025,0.02997,-0.19657,0.72247,-0.03738,0.00098,0.03616,-5.0,0.05208,5.0,0.04286
10163,tr10yr,12/14/2016,3.0,0.00052,0.03099,-0.30888,0.80365,-0.03868,0.00154,0.03744,-5.0,0.05851,5.0,0.04563
10164,tr10yr,12/21/2016,3.0,0.00028,0.02913,-0.13659,0.7045,-0.03636,0.00055,0.03531,-5.0,0.04686,5.0,0.04126
10165,tr10yr,12/28/2016,3.0,0.00025,0.028,-0.07019,0.63838,-0.03506,0.00058,0.03415,-5.0,0.04215,5.0,0.03674
10166,tr10yr,1/4/2017,3.0,0.00038,0.0296,-0.10105,0.59176,-0.03711,0.00062,0.03614,-5.0,0.04851,5.0,0.04363
10167,tr10yr,1/11/2017,3.0,0.0003,0.02853,-0.00188,0.56723,-0.03536,2e-05,0.03519,-5.0,0.04177,5.0,0.04045
10168,tr10yr,1/18/2017,3.0,0.00048,0.0289,-0.0452,0.4916,-0.03575,0.00073,0.03569,-5.0,0.04339,5.0,0.04176
10169,tr10yr,1/25/2017,3.0,0.00024,0.02939,0.06175,0.40971,-0.03742,3e-05,0.0359,-5.0,0.04502,5.0,0.04587
10170,tr10yr,2/1/2017,3.0,4e-05,0.027,-0.1739,0.53193,-0.03387,0.00041,0.03303,-5.0,0.03881,5.0,0.03038
10171,tr10yr,2/8/2017,3.0,-0.00027,0.02725,-0.00656,0.61257,-0.03453,-0.0004,0.0329,-5.0,0.03812,5.0,0.03389
10172,tr10yr,2/15/2017,3.0,-0.00028,0.0264,0.04594,0.54083,-0.03308,-0.00041,0.03239,-5.0,0.0331,5.0,0.03141
10173,tr10yr,2/22/2017,3.0,-0.00059,0.02744,0.21613,0.66322,-0.03429,-0.00174,0.03358,-5.0,0.03452,5.0,0.03851
10174,tr10yr,3/1/2017,3.0,-0.00013,0.02732,0.02051,0.58417,-0.03415,-0.00045,0.03353,-5.0,0.0371,5.0,0.03557
10175,tr10yr,3/8/2017,3.0,-5e-05,0.02623,0.01611,0.51612,-0.03268,-0.00047,0.0322,-5.0,0.03164,5.0,0.03144
10176,tr10yr,3/15/2017,3.0,0.00011,0.0254,-0.0436,0.53539,-0.03166,1e-05,0.03131,-5.0,0.02962,5.0,0.02723
10177,tr10yr,3/22/2017,3.0,-0.00011,0.02589,0.11901,0.56211,-0.03225,-0.00105,0.03194,-5.0,0.02874,5.0,0.03184
10178,tr10yr,3/29/2017,3.0,0.00013,0.02534,0.01968,0.59409,-0.03129,2e-05,0.03111,-5.0,0.02827,5.0,0.02778
10179,tr10yr,4/5/2017,3.0,-2e-05,0.02619,0.13614,0.62224,-0.03247,-0.00058,0.03231,-5.0,0.02877,5.0,0.03303
10180,tr10yr,4/12/2017,3.0,-0.00023,0.0286,0.27774,0.59124,-0.03496,-0.0019,0.03603,-5.0,0.03575,5.0,0.04756
10182,tr10yr,4/26/2017,3.0,0.00036,0.02331,0.07261,0.51078,-0.02889,2e-05,0.02922,-5.0,0.01788,5.0,0.02185
10183,tr10yr,5/3/2017,3.0,-0.00034,0.02365,0.10496,0.57038,-0.02975,-0.00079,0.02882,-5.0,0.02041,5.0,0.02262
10184,tr10yr,5/10/2017,3.0,-0.00018,0.02332,0.03259,0.62858,-0.02902,-0.0004,0.02856,-5.0,0.0203,5.0,0.02049
10185,tr10yr,5/17/2017,3.0,-0.00042,0.02464,0.17074,0.58623,-0.03092,-0.00128,0.02998,-5.0,0.02227,5.0,0.02698
10186,tr10yr,5/24/2017,3.0,-6e-05,0.02255,0.02368,0.65275,-0.02796,-0.00043,0.02765,-5.0,0.01771,5.0,0.01808
10187,tr10yr,5/31/2017,3.0,-2e-05,0.02316,0.00606,0.58396,-0.02893,-0.00045,0.02861,-5.0,0.02011,5.0,0.01963
10188,tr10yr,6/7/2017,3.0,0.0,0.02245,0.0363,0.57025,-0.02773,-0.00047,0.02753,-5.0,0.0167,5.0,0.01783
10189,tr10yr,6/14/2017,3.0,0.0001,0.02133,0.00276,0.53135,-0.02649,1e-05,0.0264,-5.0,0.01356,5.0,0.01348
10191,tr10yr,6/28/2017,3.0,0.00043,0.02193,-0.16262,0.61573,-0.02726,0.00058,0.02671,-5.0,0.01841,5.0,0.01257
10192,tr10yr,7/5/2017,3.0,0.00058,0.02349,-0.2262,0.63263,-0.02911,0.00122,0.02911,-5.0,0.02445,5.0,0.01636
10193,tr10yr,7/12/2017,3.0,0.00042,0.02168,-0.08196,0.63888,-0.02676,0.00067,0.02631,-5.0,0.01618,5.0,0.01334
10194,tr10yr,7/19/2017,3.0,0.00032,0.02033,0.03135,0.55225,-0.02493,2e-05,0.02528,-5.0,0.00966,5.0,0.01086
10195,tr10yr,7/26/2017,3.0,0.00046,0.0187,-0.01409,0.59126,-0.02298,2e-05,0.02273,-5.0,0.00633,5.0,0.00698
10196,tr10yr,8/2/2017,3.0,-6e-05,0.02109,-0.03069,0.52319,-0.02644,1e-05,0.02571,-5.0,0.01347,5.0,0.01195
10197,tr10yr,8/9/2017,3.0,-0.00016,0.02169,0.04237,0.47373,-0.02731,-0.0004,0.02655,-5.0,0.0134,5.0,0.01448
10198,tr10yr,8/16/2017,3.0,-8e-05,0.02107,0.0335,0.53263,-0.0265,-0.00042,0.02581,-5.0,0.01207,5.0,0.01261
10199,tr10yr,8/23/2017,3.0,-0.0001,0.02222,0.04916,0.59031,-0.02796,-0.00043,0.02722,-5.0,0.01577,5.0,0.01705
10200,tr10yr,8/30/2017,3.0,-9e-05,0.02219,0.07069,0.64841,-0.02768,-0.00045,0.02698,-5.0,0.01617,5.0,0.01718
10201,tr10yr,9/6/2017,3.0,-1e-05,0.02267,0.03441,0.57426,-0.02823,-0.00047,0.028,-5.0,0.01748,5.0,0.01856
10202,tr10yr,9/13/2017,3.0,9e-05,0.02136,0.02169,0.50226,-0.02649,1e-05,0.0264,-5.0,0.01308,5.0,0.01378
10203,tr10yr,9/20/2017,3.0,0.00021,0.02035,-0.03628,0.55664,-0.02519,1e-05,0.02521,-5.0,0.01141,5.0,0.01011
10204,tr10yr,9/27/2017,3.0,0.00017,0.02119,0.02467,0.63175,-0.02611,2e-05,0.02616,-5.0,0.01338,5.0,0.01349
10205,tr10yr,10/4/2017,3.0,0.00011,0.02122,0.09757,0.54699,-0.02666,-0.00058,0.02617,-5.0,0.0113,5.0,0.01435
10206,tr10yr,10/11/2017,3.0,0.00029,0.02116,0.02636,0.61662,-0.02611,2e-05,0.02631,-5.0,0.01279,5.0,0.01334
10208,tr10yr,10/25/2017,3.0,0.00077,0.02546,-0.00273,0.30286,-0.03196,3e-05,0.03161,-5.0,0.02736,5.0,0.02776
