,market,idt,maturity_target,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc
5774,LR5y3m,1/12/2006,60.0,0.048872146,0.022622021,0.268662904,0.436006943,0.017336462,0.049206734,0.076874248,-11.12,0.045299152,11.12,
5775,LR5y3m,1/19/2006,60.0,0.047568321,0.021633156,0.693054785,1.648073331,0.021578961,0.046426858,0.074220189,-11.137,0.027949064,11.137,
5776,LR5y3m,1/26/2006,60.0,0.050127265,0.023317926,0.376368393,1.330802965,0.016955094,0.050786346,0.077206012,-11.16,0.050121956,11.16,
5777,LR5y3m,2/2/2006,60.0,0.051156611,0.028307864,1.677691647,4.774223342,0.024971558,0.047760913,0.079565451,-11.2,0.033529963,11.2,
5778,LR5y3m,2/9/2006,60.0,0.049308528,0.023238512,0.792580395,2.538714681,0.022894526,0.048748464,0.075536491,-11.2,0.041386935,11.2,
5779,LR5y3m,2/16/2006,60.0,0.049204212,0.021844466,0.290394652,0.622250596,0.020873721,0.048774915,0.076386131,-11.2,0.040774817,11.2,
5780,LR5y3m,2/23/2006,60.0,0.049792476,0.021794784,0.29674339,0.933299379,0.021229695,0.050033898,0.075793235,-11.2045,0.039158432,11.2045,
5781,LR5y3m,3/2/2006,60.0,0.050720117,0.022100806,0.547122437,2.128315378,0.022451246,0.050622715,0.075105041,-11.202,0.035589192,11.202,
5782,LR5y3m,3/9/2006,60.0,0.051322311,0.022258193,0.411833475,1.312439802,0.025408566,0.051176849,0.078259953,-11.2275,0.037982564,11.2275,
5783,LR5y3m,3/16/2006,60.0,0.051845171,0.022654477,0.563536992,3.227196546,0.018547974,0.053151161,0.074018904,-11.24,0.044145508,11.24,
5784,LR5y3m,3/23/2006,60.0,0.05258416,0.022922879,0.099330126,0.95548954,0.019473727,0.053750775,0.079258705,-11.24576,0.048364539,11.24576,
5785,LR5y3m,3/30/2006,60.0,0.052727012,0.021997256,0.079428481,0.794122382,0.02555939,0.052963286,0.07950387,-11.26,0.041772432,11.26,
5786,LR5y3m,4/6/2006,60.0,0.053206674,0.021953999,-0.04938656,0.34997797,0.025007997,0.053252521,0.080807889,-11.2795,0.04206971,11.2795,
5787,LR5y3m,4/13/2006,60.0,0.055295758,0.020613963,-0.366038112,0.668919274,0.029634725,0.056283607,0.080120555,-11.32,0.041928384,11.32,
5788,LR5y3m,4/20/2006,60.0,0.055148121,0.021493452,0.167947621,1.457085798,0.028595015,0.0579129,0.078210358,-11.335,0.028125598,11.335,
5789,LR5y3m,4/27/2006,60.0,0.0543167,0.021076182,0.239473259,1.407731555,0.028545059,0.054568799,0.079359015,-11.36,0.028634144,11.36,
5790,LR5y3m,5/4/2006,60.0,0.054353239,0.020784075,0.35856523,1.134254092,0.029418828,0.053555764,0.080416726,-11.36,0.019759937,11.36,
5791,LR5y3m,5/11/2006,60.0,0.054491626,0.021320913,0.21098184,1.195782868,0.028495069,0.054458025,0.080474573,-11.38,0.029936742,11.38,
5792,LR5y3m,5/18/2006,60.0,0.055163896,0.022280428,0.217605805,1.568001072,0.026497725,0.05650278,0.080620715,-11.42,0.028590144,11.42,
5793,LR5y3m,5/25/2006,60.0,0.05451435,0.019935201,0.96959591,2.217992862,0.029743833,0.053123743,0.0794479,-11.42,0.001529491,11.42,
5794,LR5y3m,6/1/2006,60.0,0.054620579,0.019703225,0.431052491,0.568101936,0.029442601,0.05438097,0.079901363,-11.43,0.008064265,11.43,
5795,LR5y3m,6/8/2006,60.0,0.054088115,0.020524112,-0.009420826,0.179031493,0.027865962,0.0541821,0.080314611,-11.44,0.022796258,11.44,
5796,LR5y3m,6/15/2006,60.0,0.055774023,0.020464624,0.176507151,0.526297692,0.029544235,0.056523815,0.083547232,-11.44,0.017997057,11.44,
5797,LR5y3m,6/22/2006,60.0,0.056484468,0.024407664,0.381128738,1.307303605,0.022372048,0.055656119,0.085764279,-11.48,0.03380859,11.48,
5798,LR5y3m,6/29/2006,60.0,0.057927901,0.022797492,-0.119340037,0.437907965,0.030532405,0.05695014,0.086150736,-11.48126,0.038166052,11.48126,
5799,LR5y3m,7/6/2006,60.0,0.057210606,0.025001492,1.046250177,2.845167287,0.029922348,0.052268931,0.085645517,-11.4975,0.017914821,11.4975,
5800,LR5y3m,7/13/2006,60.0,0.053412088,0.022084063,-0.182233913,-0.499845786,0.023134324,0.052058265,0.084412205,-11.5,0.027019554,11.5,
5801,LR5y3m,7/20/2006,60.0,0.054931816,0.021312138,-0.011378261,0.261237643,0.027549668,0.054926252,0.082035012,-11.5,0.024265652,11.5,
5802,LR5y3m,7/27/2006,60.0,0.056053401,0.023896415,-0.433716897,0.942804944,0.019556828,0.058318882,0.08227387,-11.54,0.081377285,11.54,
5803,LR5y3m,8/3/2006,60.0,0.056482089,0.020425269,-0.157897798,0.685082184,0.030081154,0.058571796,0.080383011,-11.54,0.022513333,11.54,
5804,LR5y3m,8/10/2006,60.0,0.053399202,0.021043588,0.306580785,1.300681132,0.025884203,0.05423486,0.077882944,-11.54062,0.016413727,11.54062,
5805,LR5y3m,8/17/2006,60.0,0.052162326,0.021283222,-0.111520133,0.348248873,0.023279601,0.052890747,0.078064342,-11.5475,0.037302858,11.5475,
