,market,idt,maturity_target,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc
9326,sp6m,1/12/2007,6.0,0.018803344,0.08643514,-1.079705261,1.837194376,-0.095497833,0.033820184,0.111149187,-20.0,0.024242463,20.0,0.001915352
9327,sp6m,1/31/2007,6.0,0.018349613,0.077969269,-1.046439308,1.842209447,-0.083769283,0.030989509,0.102376985,-20.0,0.016757608,20.0,0.000766686
9328,sp6m,2/15/2007,6.0,0.019976356,0.08454269,-1.00108081,1.588656939,-0.092096142,0.033610369,0.111834264,-20.0,0.021095823,20.0,0.001900084
9329,sp6m,2/28/2007,6.0,0.01882251,0.100146527,-1.031800567,1.638698301,-0.114332156,0.035649621,0.126682569,-20.0,0.036787759,20.0,0.007349742
9330,sp6m,3/15/2007,6.0,0.018766619,0.099518806,-1.058039718,1.823271349,-0.112901812,0.035359729,0.12550521,-20.0,0.036137565,20.0,0.007714838
9331,sp6m,3/30/2007,6.0,0.01949386,0.09820098,-1.172308409,2.024768336,-0.111578601,0.038192903,0.121965147,-20.0,0.037305948,20.0,0.004717068
9332,sp6m,4/13/2007,6.0,0.020003262,0.089311938,-1.255677208,2.443527236,-0.096587344,0.036968602,0.112389899,-20.0,0.028576979,20.0,0.001660069
9333,sp6m,4/30/2007,6.0,0.018067801,0.093035986,-0.923788949,1.360788523,-0.104966793,0.032287284,0.120738705,-20.0,0.028234624,20.0,0.004867838
9334,sp6m,5/15/2007,6.0,0.019525622,0.098145715,-0.91405103,1.323293187,-0.108931096,0.034002984,0.128262626,-20.0,0.032022794,20.0,0.007075897
9335,sp6m,5/31/2007,6.0,0.01851117,0.096887682,-0.946729784,1.455856676,-0.109577188,0.033206455,0.125204284,-20.0,0.032764671,20.0,0.007256745
9336,sp6m,6/15/2007,6.0,0.017632964,0.099831912,-0.953329551,1.457672695,-0.114873641,0.033240477,0.127048893,-20.0,0.036397481,20.0,0.00872543
9337,sp6m,6/29/2007,6.0,0.018018525,0.110562027,-1.01824844,1.605386466,-0.129743867,0.036322353,0.137288254,-20.0,0.0482246,20.0,0.015478326
9338,sp6m,7/13/2007,6.0,0.019513245,0.111052843,-1.049040148,1.609064037,-0.129405566,0.039264908,0.138200317,-20.0,0.049058248,20.0,0.014611456
9339,sp6m,7/31/2007,6.0,0.017407636,0.13777295,-0.887206645,1.161876263,-0.168077117,0.038632365,0.169442686,-20.0,0.075638039,20.0,0.052294824
9340,sp6m,8/15/2007,6.0,0.011459495,0.160131206,-0.918483988,1.225744374,-0.2026859,0.034002984,0.188517575,-20.0,0.101677633,20.0,0.080811121
9341,sp6m,8/31/2007,6.0,0.013267799,0.149005878,-1.043409844,1.272467902,-0.193861604,0.043748138,0.170340395,-20.0,0.095502129,20.0,0.04914639
9342,sp6m,9/14/2007,6.0,0.013372104,0.152386634,-1.049507403,1.437553531,-0.193986799,0.042417871,0.175471911,-20.0,0.095964727,20.0,0.057768874
9343,sp6m,9/28/2007,6.0,0.015595414,0.12497892,-1.101276626,1.702453202,-0.152365615,0.038849106,0.147969121,-20.0,0.066234753,20.0,0.022487024
9344,sp6m,10/15/2007,6.0,0.015935119,0.136142286,-1.020942175,1.374801848,-0.169904421,0.041359337,0.16155715,-20.0,0.077630559,20.0,0.037980912
