,market,idt,maturity_target,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc
2977,infl1y,1/7/2010,12.0,0.01333551,0.018054672,0.019277282,0.182388138,-0.014491098,0.014798518,0.034382296,1.0,0.396946185,3.0,0.167959813
2978,infl1y,1/14/2010,12.0,0.012006753,0.016855988,0.124450667,0.206933759,-0.01201118,0.012417272,0.032915228,1.0,0.440135918,3.0,0.137117729
2979,infl1y,1/21/2010,12.0,0.016073464,0.018580518,0.249023968,0.978733932,-0.009226595,0.016205339,0.040340425,1.0,0.367635586,3.0,0.218171569
2980,infl1y,1/28/2010,12.0,0.012623,0.015248917,-0.131464271,-0.115236737,-0.008761968,0.013350816,0.032001398,1.0,0.414272935,3.0,0.128466355
2981,infl1y,2/4/2010,12.0,0.013336353,0.016011078,-0.120853156,-0.095476473,-0.009485232,0.014268041,0.033155003,1.0,0.397127522,3.0,0.14794752
2982,infl1y,2/11/2010,12.0,0.012535588,0.016010843,-0.09255445,-0.120013011,-0.010494055,0.013357027,0.032578687,1.0,0.417358264,3.0,0.136536346
2983,infl1y,2/18/2010,12.0,0.014554746,0.016867048,-0.109803538,-0.142121164,-0.009603829,0.015618557,0.03480225,1.0,0.37447782,3.0,0.180674358
2984,infl1y,2/25/2010,12.0,0.011792982,0.016573565,-0.026991736,-0.185254855,-0.012352096,0.012515489,0.032644592,1.0,0.439529342,3.0,0.135686625
2985,infl1y,3/4/2010,12.0,0.013026134,0.016711999,-0.06451998,-0.168808034,-0.011192913,0.013888175,0.033658035,1.0,0.409800219,3.0,0.154755988
2986,infl1y,3/11/2010,12.0,0.013573788,0.016770584,-0.081145209,-0.159688209,-0.010647945,0.014522251,0.034079517,1.0,0.396937456,3.0,0.163766531
2987,infl1y,3/18/2010,12.0,0.013191276,0.01672801,-0.070653577,-0.168976566,-0.011033201,0.014080138,0.033788852,1.0,0.405836731,3.0,0.157452521
2988,infl1y,3/25/2010,12.0,0.012235131,0.016379355,-0.103317396,-0.225043159,-0.011814956,0.013185046,0.032713194,1.0,0.424151994,3.0,0.138864021
2989,infl1y,4/1/2010,12.0,0.013111245,0.016570018,-0.124092599,-0.2157855,-0.011146143,0.014186957,0.033524611,1.0,0.403680736,3.0,0.154430886
2990,infl1y,4/8/2010,12.0,0.013459181,0.01650715,-0.138822505,-0.190116011,-0.010601942,0.014615385,0.033695844,1.0,0.394548704,3.0,0.158276239
2991,infl1y,4/15/2010,12.0,0.013387008,0.016381484,-0.100278833,-0.142471333,-0.010129477,0.014311517,0.033588846,1.0,0.39891391,3.0,0.155141491
2992,infl1y,4/22/2010,12.0,0.013404628,0.016394766,-0.099241823,-0.140478516,-0.010130674,0.014328802,0.033611111,1.0,0.398606965,3.0,0.155621891
2993,infl1y,4/29/2010,12.0,0.01438325,0.016473637,-0.127026163,-0.114843351,-0.009020741,0.015437815,0.034327761,1.0,0.375545852,3.0,0.171943231
2994,infl1y,5/6/2010,12.0,0.013237214,0.016378553,-0.094974649,-0.145835431,-0.010307902,0.014132826,0.033477064,1.0,0.402631054,3.0,0.152880207
2995,infl1y,5/13/2010,12.0,0.012283424,0.016280417,-0.066518829,-0.163046396,-0.01126962,0.013058751,0.032704836,1.0,0.42582445,3.0,0.137889808
2996,infl1y,5/20/2010,12.0,0.007714313,0.01547248,0.14970546,-0.036536989,-0.014179196,0.008084199,0.027311673,1.0,0.551500648,3.0,0.077724599
2997,infl1y,5/27/2010,12.0,0.006913074,0.015359406,0.17818021,-0.027158822,-0.01473792,0.00726632,0.026030383,1.0,0.573333333,3.0,0.070099502
2998,infl1y,6/3/2010,12.0,0.006614804,0.015791978,0.213503304,0.027117288,,0.007045973,0.026217333,1.0,0.57754064,3.0,0.071706393
