market,idt,maturity_target,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc
bac,6/30/21,3,-0.00725,0.13356,-0.47157,1.06808,-0.17392,0.00097,0.1501,-20,0.07603,20,0.04665
bac,7/7/21,3,-0.00553,0.13314,-0.51574,1.16364,-0.17157,0.00303,0.15064,-20,0.07427,20,0.04615
bac,7/14/21,3,-0.00326,0.13048,-0.62606,1.52668,-0.16463,0.00636,0.14689,-20,0.06941,20,0.04227
bac,7/21/21,3,-0.00254,0.13651,-0.53432,1.23728,-0.173,0.00673,0.156,-20,0.07654,20,0.0517
bac,7/28/21,3,-0.00025,0.13975,-0.57802,1.34612,-0.17422,0.01015,0.1616,-20,0.0781,20,0.0568
bac,8/4/21,3,-0.01502,0.14279,-0.61635,1.185,-0.195,-0.00294,0.1502,-20,0.09526,20,0.04581
bac,8/11/21,3,-0.01238,0.13702,-0.70531,1.55977,-0.1832,1.00E-05,0.1438,-20,0.08533,20,0.04036
bac,8/18/21,3,-0.01208,0.14165,-0.62662,1.4992,-0.18649,-0.00193,0.15183,-20,0.08802,20,0.0486
bac,8/25/21,3,-0.01042,0.14009,-0.736,1.60014,-0.1857,0.00321,0.14798,-20,0.08759,20,0.04305
bac,9/1/21,3,-0.00892,0.13725,-0.72385,1.60628,-0.18006,0.00413,0.14677,-20,0.08298,20,0.04193
bac,9/8/21,3,-0.00902,0.14091,-0.63975,1.30961,-0.18626,0.003,0.15291,-20,0.08812,20,0.04788
bac,9/15/21,3,-0.00664,0.14007,-0.73286,1.6089,-0.18083,0.00576,0.15364,-20,0.08356,20,0.0477
bac,9/22/21,3,-0.00385,0.14486,-0.81861,1.86804,-0.18198,0.00965,0.16174,-20,0.08537,20,0.05405
bac,9/29/21,3,-0.00345,0.14993,-0.85862,1.95891,-0.18987,0.01244,0.16464,-20,0.09156,20,0.05787
bac,10/6/21,3,-0.00203,0.14755,-0.86809,2.06772,-0.18455,0.01353,0.16334,-20,0.08754,20,0.05598
bac,10/13/21,3,-0.0011,0.13739,-0.76026,1.55596,-0.17381,0.01214,0.15622,-20,0.07796,20,0.04696
bac,10/20/21,3,-0.00059,0.12282,-0.63268,1.32823,-0.15509,0.00952,0.14155,-20,0.06107,20,0.03476
bac,10/27/21,3,-0.00061,0.12718,-0.49836,1.16812,-0.15931,0.00718,0.14827,-20,0.06409,20,0.04375
bac,11/3/21,3,-0.01353,0.13479,-0.63966,1.338,-0.18251,-0.00257,0.14188,-20,0.08393,20,0.03848
bac,11/10/21,3,-0.01468,0.14147,-0.54445,1.15531,-0.19168,-0.00453,0.15015,-20,0.09272,20,0.0477
bac,11/17/21,3,-0.01215,0.13438,-0.60343,1.3974,-0.1793,-0.00154,0.14231,-20,0.08132,20,0.03962
bac,11/24/21,3,-0.01391,0.1434,-0.55402,1.1186,-0.19561,-0.00239,0.15204,-20,0.09584,20,0.04898
bac,12/1/21,3,-0.01233,0.15802,-0.59597,1.48356,-0.20603,-0.00164,0.17043,-20,0.10549,20,0.06842
bac,12/8/21,3,-0.00873,0.14569,-0.71513,1.681,-0.18834,0.00385,0.15618,-20,0.0906,20,0.05193
bac,12/15/21,3,-0.00804,0.14465,-0.64151,1.58079,-0.18563,0.00267,0.15856,-20,0.08745,20,0.05499
bac,12/22/21,3,-0.00703,0.14189,-0.61901,1.46537,-0.18363,0.00461,0.15463,-20,0.08609,20,0.05104
bac,12/29/21,3,-0.0064,0.13684,-0.51521,1.29011,-0.17619,0.00241,0.15219,-20,0.07867,20,0.0493
bac,1/5/22,3,-0.0055,0.13708,-0.43876,1.13965,-0.17569,0.00203,0.15504,-20,0.07777,20,0.05228
bac,1/12/22,3,-0.00401,0.13596,-0.429,1.11381,-0.17319,0.00319,0.15576,-20,0.0755,20,0.05261
bac,1/19/22,3,-0.00173,0.13967,-0.4872,1.17394,-0.17558,0.00673,0.16144,-20,0.07884,20,0.05767
bac,1/26/22,3,0.00329,0.16099,-0.83689,1.84478,-0.1983,0.0208,0.18317,-20,0.09897,20,0.07955
bac,2/2/22,3,-0.01278,0.14508,-0.84245,1.7265,-0.19593,0.00405,0.14897,-20,0.09649,20,0.04281
bac,2/9/22,3,-0.01119,0.14123,-0.71324,1.5443,-0.18696,0.00114,0.15078,-20,0.08877,20,0.04587
bac,2/16/22,3,-0.01116,0.1512,-0.77441,1.57058,-0.20155,0.00427,0.15994,-20,0.1011,20,0.0542
bac,2/23/22,3,-0.01193,0.16762,-0.86892,1.76193,-0.22395,0.00838,0.17372,-20,0.1188,20,0.06892
bac,3/2/22,3,-0.01185,0.18,-0.89167,1.7414,-0.24076,0.01069,0.18711,-20,0.13152,20,0.08458
bac,3/9/22,3,-0.01078,0.19545,-0.93998,1.99864,-0.25516,0.01317,0.2043,-20,0.14053,20,0.10519
bac,3/16/22,3,-0.00874,0.18099,-0.8913,1.7963,-0.23832,0.01409,0.19088,-20,0.12948,20,0.08869
bac,3/23/22,3,-0.00659,0.1582,-0.72833,1.45116,-0.20703,0.00965,0.17193,-20,0.106,20,0.06708
bac,3/30/22,3,-0.00487,0.15361,-0.75202,1.5641,-0.19909,0.01149,0.16752,-20,0.09905,20,0.06199
bac,4/6/22,3,-0.00327,0.17196,-0.79039,1.73367,-0.21828,0.01453,0.18918,-20,0.114,20,0.08657
bac,4/13/22,3,-0.00255,0.17545,-0.72432,1.47627,-0.2246,0.01529,0.19507,-20,0.11957,20,0.09419
bac,4/20/22,3,-0.00089,0.15516,-0.6273,1.23829,-0.19772,0.01341,0.17664,-20,0.09862,20,0.07235
bac,4/27/22,3,0.00251,0.18904,-0.75242,1.47192,-0.23846,0.02315,0.21463,-20,0.12901,20,0.11887
bac,5/4/22,3,-0.01606,0.179,-0.96455,1.67812,-0.24995,0.01206,0.17673,-20,0.1369,20,0.07072
bac,5/11/22,3,-0.01922,0.19521,-0.76594,1.35573,-0.267,0.00114,0.20345,-20,0.15318,20,0.1041
bac,5/18/22,3,-0.01615,0.18815,-0.87376,1.35061,-0.2656,0.01197,0.1898,-20,0.14898,20,0.08721
bac,5/25/22,3,-0.01344,0.18797,-0.88369,1.45815,-0.25854,0.01194,0.19522,-20,0.14303,20,0.09398
bac,6/1/22,3,-0.01033,0.17282,-0.8627,1.52095,-0.23381,0.01232,0.18136,-20,0.12609,20,0.07684
bac,6/8/22,3,-0.0093,0.16948,-0.76761,1.27794,-0.22928,0.01148,0.18055,-20,0.12373,20,0.07579
bac,6/15/22,3,-0.0093,0.19072,-0.80945,1.34592,-0.25825,0.01497,0.20287,-20,0.14286,20,0.10349
bac,6/22/22,3,-0.00897,0.18752,-0.68728,0.93115,-0.25784,0.01375,0.20342,-20,0.14562,20,0.10439
bac,6/29/22,3,-0.0068,0.18496,-0.68307,0.97952,-0.25065,0.01482,0.20273,-20,0.13976,20,0.10346
bac,7/6/22,3,-0.00579,0.1919,-0.66955,0.99092,-0.25811,0.01602,0.21236,-20,0.14488,20,0.11489
bac,7/13/22,3,-0.00313,0.18725,-0.61867,0.95552,-0.24724,0.01633,0.21115,-20,0.13774,20,0.1139
bac,7/20/22,3,0.00118,0.16083,-0.72408,1.28073,-0.20629,0.01895,0.18199,-20,0.10529,20,0.07787
bac,7/27/22,3,0.00222,0.15118,-0.66204,1.26853,-0.19068,0.01667,0.17427,-20,0.09245,20,0.06911
bac,8/3/22,3,-0.01105,0.16307,-0.83012,1.18338,-0.22928,0.01278,0.16868,-20,0.12271,20,0.06051
bac,8/10/22,3,-0.00863,0.15486,-0.7572,1.23616,-0.21038,0.01015,0.16519,-20,0.10856,20,0.05801
bac,8/17/22,3,-0.00738,0.1559,-0.8173,1.30668,-0.2124,0.0135,0.16542,-20,0.10973,20,0.05739
bac,8/24/22,3,-0.00818,0.16656,-0.78905,1.19578,-0.22807,0.01391,0.17734,-20,0.12188,20,0.07177
bac,8/31/22,3,-0.00798,0.17654,-0.7667,1.2107,-0.23862,0.01395,0.1898,-20,0.1304,20,0.08727
bac,9/7/22,3,-0.00616,0.1744,-0.79255,1.34341,-0.23309,0.01569,0.18795,-20,0.12499,20,0.08492
bac,9/14/22,3,-0.00382,0.17574,-0.79444,1.22843,-0.23494,0.01932,0.1927,-20,0.12637,20,0.09054
bac,9/21/22,3,-0.00462,0.18003,-0.55563,0.87212,-0.23559,0.00965,0.20795,-20,0.12996,20,0.1093
bac,9/28/22,3,-0.00437,0.19742,-0.71126,1.08804,-0.26286,0.0186,0.21893,-20,0.14709,20,0.12395
bac,10/5/22,3,-0.00152,0.18796,-0.757,1.2938,-0.24551,0.02097,0.2086,-20,0.13394,20,0.11067
bac,10/12/22,3,-0.00257,0.21469,-0.63033,0.96282,-0.28237,0.01947,0.24352,-20,0.16162,20,0.15276
bac,10/19/22,3,0.00232,0.19148,-0.68197,1.09676,-0.24593,0.02281,0.2207,-20,0.13555,20,0.12656
bac,10/26/22,3,0.0034,0.16765,-0.59309,1.04612,-0.21155,0.01844,0.19667,-20,0.10998,20,0.09597
bac,11/2/22,3,-0.00811,0.16775,-0.64421,1.09019,-0.22298,0.00697,0.18646,-20,0.11868,20,0.0835
bac,11/9/22,3,-0.00701,0.17058,-0.73819,1.08733,-0.23148,0.01424,0.18575,-20,0.12529,20,0.08198
bac,11/16/22,3,-0.00421,0.16198,-0.75134,1.20325,-0.21538,0.01541,0.17817,-20,0.11214,20,0.07261
bac,11/23/22,3,-0.0008,0.15019,-0.80664,1.35546,-0.19661,0.01863,0.16611,-20,0.09733,20,0.05739
bac,11/30/22,3,-0.00033,0.1529,-0.84092,1.41461,-0.20088,0.02044,0.16836,-20,0.10066,20,0.06044
bac,12/7/22,3,-0.00492,0.17566,-0.62672,0.98103,-0.23255,0.01233,0.19703,-20,0.12674,20,0.09637
bac,12/14/22,3,-0.00301,0.16139,-0.59693,1.00101,-0.21162,0.01234,0.18244,-20,0.10953,20,0.07876
bac,12/21/22,3,-0.00109,0.15938,-0.62796,1.05964,-0.20646,0.01465,0.18164,-20,0.10574,20,0.07739
bac,12/28/22,3,-0.00122,0.1623,-0.57089,0.93786,-0.21073,0.01387,0.18628,-20,0.10903,20,0.08321
bac,1/4/23,3,-0.00044,0.1581,-0.51962,0.81274,-0.20612,0.01353,0.18278,-20,0.10504,20,0.07923
bac,1/11/23,3,0.00163,0.14928,-0.55143,0.91458,-0.19112,0.01476,0.17466,-20,0.09233,20,0.06929
bac,1/18/23,3,0.00213,0.1331,-0.51513,0.84384,-0.16978,0.01286,0.15749,-20,0.0735,20,0.05031
bac,1/25/23,3,0.00231,0.12254,-0.48921,0.92632,-0.1546,0.01134,0.14506,-20,0.05991,20,0.03901
bac,2/1/23,3,0.00079,0.12519,-0.80512,1.30991,-0.16209,0.0164,0.14095,-20,0.0694,20,0.02936
bac,2/8/23,3,0.00113,0.13138,-0.79301,1.23045,-0.17062,0.01795,0.14888,-20,0.07653,20,0.0365
bac,2/15/23,3,0.00153,0.12871,-0.77838,1.28755,-0.16603,0.0177,0.14528,-20,0.07257,20,0.03486
bac,2/22/23,3,0.00087,0.13852,-0.80182,1.26531,-0.18177,0.01941,0.15474,-20,0.08542,20,0.04416
bac,3/8/23,3,0.00084,0.13874,-0.60926,1.07017,-0.17695,0.01359,0.16017,-20,0.08083,20,0.05257
bac,3/15/23,3,-0.00372,0.22124,-1.06368,2.18258,-0.28565,0.03013,0.23064,-20,0.15361,20,0.14042
bac,3/22/23,3,-0.00267,0.20511,-0.86927,1.64735,-0.26556,0.0237,0.22291,-20,0.1465,20,0.12931
bac,3/29/23,3,0.00155,0.17642,-0.89716,1.88021,-0.22131,0.02332,0.19554,-20,0.11532,20,0.09418
bac,4/5/23,3,0.00105,0.18568,-0.83345,1.71186,-0.23367,0.02245,0.20734,-20,0.12489,20,0.10911
bac,4/12/23,3,0.00199,0.1679,-0.73863,1.50875,-0.20995,0.01895,0.19192,-20,0.10808,20,0.08971
bac,4/19/23,3,0.00236,0.13141,-0.58752,1.32613,-0.16209,0.01286,0.15352,-20,0.06815,20,0.04751
bac,4/26/23,3,0.00433,0.15711,-0.71771,1.47447,-0.19414,0.01962,0.18212,-20,0.09567,20,0.07829
bac,5/3/23,3,-0.00487,0.16813,-0.98483,1.68611,-0.22588,0.02179,0.17584,-20,0.11842,20,0.06791
bac,5/10/23,3,-0.0045,0.17165,-1.02208,1.83163,-0.22949,0.02348,0.17844,-20,0.12068,20,0.07138
bac,5/17/23,3,-0.00079,0.15414,-0.98874,1.91003,-0.19959,0.02226,0.16478,-20,0.09948,20,0.05523
bac,5/24/23,3,0.00015,0.16141,-1.01111,1.90133,-0.20866,0.02488,0.17339,-20,0.10611,20,0.06479
bac,5/31/23,3,0.00163,0.15465,-0.96663,1.98973,-0.19474,0.02286,0.16905,-20,0.0963,20,0.06097
bac,6/7/23,3,0.00276,0.13388,-0.74943,1.53847,-0.16672,0.01696,0.15291,-20,0.07319,20,0.04437
bac,6/14/23,3,0.00279,0.13213,-0.6739,1.37501,-0.16448,0.0154,0.15288,-20,0.07057,20,0.04496
bac,6/21/23,3,0.00279,0.12998,-0.65013,1.37961,-0.16075,0.0142,0.15145,-20,0.06758,20,0.04387
bac,6/28/23,3,0.00214,0.13381,-0.63442,1.35571,-0.1666,0.01387,0.15511,-20,0.07178,20,0.04818
bac,7/5/23,3,0.00216,0.12753,-0.57208,1.27519,-0.15758,0.01204,0.14932,-20,0.06391,20,0.04323
bac,7/12/23,3,0.00192,0.12826,-0.53422,1.18588,-0.15916,0.01109,0.15017,-20,0.06507,20,0.04465
bac,7/19/23,3,0.00235,0.11275,-0.4261,1.12856,-0.13806,0.00896,0.1335,-20,0.04655,20,0.03125
bac,7/26/23,3,0.00229,0.10991,-0.41757,1.05337,-0.13526,0.00837,0.13102,-20,0.04353,20,0.02872
bac,8/2/23,3,0.00181,0.12741,-0.83263,1.51906,-0.16254,0.0182,0.14281,-20,0.07018,20,0.03283
bac,8/9/23,3,0.00259,0.13068,-0.81812,1.59974,-0.16325,0.01758,0.14888,-20,0.07069,20,0.03864
bac,8/16/23,3,0.00031,0.13909,-0.78764,1.48112,-0.17787,0.01656,0.15573,-20,0.08194,20,0.04674
bac,8/23/23,3,0.00137,0.1419,-0.8732,1.69205,-0.1803,0.01941,0.1581,-20,0.08445,20,0.04812
bac,8/30/23,3,0.00281,0.12794,-0.79882,1.56839,-0.16019,0.01761,0.14536,-20,0.06822,20,0.03614
bac,9/6/23,3,0.00219,0.13019,-0.64492,1.23108,-0.16317,0.01401,0.15145,-20,0.06963,20,0.043
bac,9/7/23,3,0.00219,0.13019,-0.64492,1.23108,-0.16317,0.01401,0.15145,-20,0.06963,20,0.043
bac,9/13/23,3,0.0036,0.12027,-0.64349,1.24288,-0.1489,0.01453,0.14142,-20,0.05755,20,0.03333
bac,9/20/23,3,0.00287,0.1214,-0.57812,1.11959,-0.1511,0.01284,0.14346,-20,0.0585,20,0.03566
bac,9/27/23,3,0.00145,0.14381,-0.64229,1.243,-0.1813,0.01482,0.16587,-20,0.08428,20,0.05927
bac,10/4/23,3,0.00129,0.15797,-0.6865,1.33981,-0.19949,0.01701,0.18064,-20,0.09955,20,0.07613
bac,10/11/23,3,0.00261,0.1498,-0.69373,1.51351,-0.18553,0.01686,0.17191,-20,0.08834,20,0.06667
bac,10/18/23,3,0.00297,0.13948,-0.68363,1.50858,-0.17171,0.01563,0.16144,-20,0.07711,20,0.05482
bac,10/25/23,3,0.00414,0.15724,-0.73593,1.66339,-0.19207,0.01903,0.18212,-20,0.09401,20,0.07828
bac,11/1/23,3,-0.00322,0.15076,-0.86426,1.63837,-0.19687,0.0164,0.16266,-20,0.09728,20,0.05416
bac,11/8/23,3,-0.00027,0.13764,-0.85739,1.72804,-0.17479,0.01647,0.15204,-20,0.08033,20,0.04302
bac,11/15/23,3,0.00095,0.13057,-0.75094,1.47055,-0.16509,0.01503,0.14757,-20,0.07159,20,0.03908
bac,11/22/23,3,0.00253,0.12365,-0.7866,1.69059,-0.15282,0.01549,0.14117,-20,0.06185,20,0.03291
bac,11/29/23,3,0.00281,0.12286,-0.67489,1.33883,-0.15285,0.01477,0.14253,-20,0.06114,20,0.03465
bac,12/6/23,3,0.00135,0.12409,-0.43148,1.00422,-0.15358,0.00852,0.14743,-20,0.05955,20,0.04258
bac,12/13/23,3,0.00352,0.11858,-0.55862,1.13971,-0.14633,0.01278,0.14065,-20,0.05447,20,0.03384
bac,12/20/23,3,0.00081,0.12808,-0.29318,0.71192,-0.16021,0.00599,0.15502,-20,0.06324,20,0.05067
bac,12/27/23,3,0.00169,0.1235,-0.40609,0.92177,-0.15376,0.00863,0.14759,-20,0.05846,20,0.04262
bac,1/3/24,3,0.00161,0.12852,-0.40098,0.84767,-0.16048,0.00854,0.1546,-20,0.06398,20,0.0489
bac,1/10/24,3,0.00129,0.12306,-0.37164,0.89001,-0.15312,0.00741,0.14736,-20,0.05747,20,0.04306
