,market,idt,maturity_target,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc
3773,infl5y,6/25/2009,60.0,0.019726138,0.024558695,0.525449174,0.142627503,,0.017752562,0.052609272,-1.0,0.376202975,3.0,0.322725284
3774,infl5y,10/8/2009,60.0,0.018458396,0.017149826,1.704649598,10.93186902,0.000955401,0.018148526,0.034013483,-1.0,0.254182472,3.0,0.163308264
3775,infl5y,10/15/2009,60.0,0.020031628,0.017025849,1.589582959,10.59540561,0.003451561,0.019678188,0.03476283,-1.0,0.210911173,3.0,0.191620582
3776,infl5y,10/22/2009,60.0,0.019706247,0.017303339,1.442145399,9.222334859,0.001548768,0.019394804,0.035248279,-1.0,0.228459896,3.0,0.195742662
3777,infl5y,10/29/2009,60.0,0.021000449,0.017347085,1.325585165,8.666580018,0.003277644,0.020600455,0.037445326,-1.0,0.200914377,3.0,0.226173234
3778,infl5y,11/5/2009,60.0,0.021688653,0.017374336,1.267874474,8.406754221,0.004274989,0.021258801,0.03847703,-1.0,0.187809873,3.0,0.243759431
3779,infl5y,11/12/2009,60.0,0.02138632,0.017436888,1.106416495,7.285143367,0.002743926,0.021079344,0.038878407,-1.0,0.199989298,3.0,0.245323202
3780,infl5y,11/19/2009,60.0,0.023356288,0.01516756,-0.073242416,1.956007428,0.006305612,0.022349002,0.041837001,-1.0,0.147837534,3.0,0.311664502
3781,infl5y,11/26/2009,60.0,0.021169654,0.019311282,0.08195064,0.118040327,-0.008292373,0.022084992,0.046265615,-1.0,0.245977389,3.0,0.293040542
3782,infl5y,12/3/2009,60.0,0.021856225,0.01746701,1.075183771,7.165064275,0.003379477,0.021543809,0.039497894,-1.0,0.191487549,3.0,0.257482479
3783,infl5y,12/10/2009,60.0,0.02106752,0.016636051,1.40281476,10.21707808,0.005217446,0.020765785,0.035170081,-1.0,0.181843456,3.0,0.215066296
3784,infl5y,12/17/2009,60.0,0.02217391,0.016676514,1.294145047,9.709221433,0.005768093,0.0218298,0.037158209,-1.0,0.161879057,3.0,0.245464088
3785,infl5y,12/24/2009,60.0,0.023820054,0.017088747,1.096927601,8.453074662,0.006387316,0.023681804,0.040185195,-1.0,0.142829124,3.0,0.299442108
3786,infl5y,12/31/2009,60.0,0.024138954,0.017084844,1.058468929,8.293053237,0.006598151,0.024094175,0.040573706,-1.0,0.138627614,3.0,0.309683699
3787,infl5y,1/7/2010,60.0,0.02462656,0.017481202,0.966836525,7.368440066,0.006369988,0.024744316,0.041801775,-1.0,0.140626021,3.0,0.330251149
3788,infl5y,1/14/2010,60.0,0.02309206,0.018363338,1.338756057,7.283427236,0.004845687,0.022050519,0.042087142,-1.0,0.185039711,3.0,0.282271852
3789,infl5y,1/21/2010,60.0,0.02230751,0.018254672,1.54447229,8.778200399,0.004833609,0.021296049,0.040311981,-1.0,0.188839727,3.0,0.253586924
3790,infl5y,1/28/2010,60.0,0.021881803,0.01812233,1.608352135,9.275223446,0.00464491,0.020909628,0.039418269,-1.0,0.193316112,3.0,0.240350877
3791,infl5y,2/4/2010,60.0,0.022766583,0.017644047,1.117849558,7.228275696,0.004896189,0.022303962,0.040698069,-1.0,0.177382307,3.0,0.278406286
3792,infl5y,2/11/2010,60.0,0.022548703,0.01756661,1.112206936,7.336876436,0.004659201,0.022142134,0.040280491,-1.0,0.179153903,3.0,0.272651767
3793,infl5y,2/18/2010,60.0,0.023014191,0.017557932,1.067699515,7.157653487,0.005129471,0.022645494,0.040805506,-1.0,0.171397001,3.0,0.285585839
3794,infl5y,2/25/2010,60.0,0.020973531,0.017498191,1.241170058,7.896217464,0.002469996,0.020576773,0.038190152,-1.0,0.207700721,3.0,0.231579173
3795,infl5y,3/4/2010,60.0,0.021504459,0.018485263,-0.106220509,0.082346047,-0.008269505,0.022074583,0.046783011,-1.0,0.215922582,3.0,0.289538804
3796,infl5y,3/11/2010,60.0,0.0216629,0.017122317,1.201438473,8.323034561,0.004514648,0.021332474,0.038115117,-1.0,0.184964508,3.0,0.243278124
3797,infl5y,3/18/2010,60.0,0.0220737,0.015538178,0.445372293,6.003966041,0.005398169,0.022495665,0.037144149,-1.0,0.162627304,3.0,0.262902325
3798,infl5y,3/25/2010,60.0,0.025031164,0.016551507,0.222694871,3.685213892,0.006450712,0.025142952,0.047647667,-1.0,0.14241471,3.0,0.345701171
3799,infl5y,4/1/2010,60.0,0.022374648,0.015749867,0.419777304,5.730660651,0.005377873,0.022851404,0.038005771,-1.0,0.160985013,3.0,0.274484536
3800,infl5y,4/8/2010,60.0,0.026511431,0.016312451,0.158427783,4.070505019,0.007912908,0.026915043,0.048124299,-1.0,0.119911473,3.0,0.388754684
3801,infl5y,4/15/2010,60.0,0.023405241,0.015218009,0.250708871,5.482603126,0.00650124,0.024127354,0.038728568,-1.0,0.139533631,3.0,0.301825392
3802,infl5y,4/22/2010,60.0,0.023254593,0.014633705,0.215317752,5.779531899,0.006987078,0.023887142,0.03754543,-1.0,0.133658673,3.0,0.290791373
3803,infl5y,4/29/2010,60.0,0.023784475,0.014941256,-0.319033687,0.905445966,0.007561783,0.021628669,0.042760581,-1.0,0.124667068,3.0,0.316178366
3804,infl5y,5/6/2010,60.0,0.021894248,0.014794653,0.657518219,7.816620452,0.006224528,0.022049603,0.034950037,-1.0,0.151878803,3.0,0.240818758
3805,infl5y,5/13/2010,60.0,0.024875887,0.013252377,-0.586070899,1.924207068,0.010306808,0.024193276,0.041324646,-1.0,0.097464121,3.0,0.343016713
3806,infl5y,5/20/2010,60.0,0.020200666,0.014862388,0.895539056,8.949369815,0.005278085,0.020410211,0.034118396,-1.0,0.182749463,3.0,0.192677374
3807,infl5y,5/27/2010,60.0,0.02139902,0.014483308,-0.202775496,1.252271121,0.006282093,0.020187715,0.041584397,-1.0,0.148434171,3.0,0.232509587
3808,infl5y,6/3/2010,60.0,0.021598089,0.014549102,0.536235323,8.074259552,0.006247647,0.021946276,0.034561109,-1.0,0.149260727,3.0,0.231028165
3809,infl5y,6/17/2010,60.0,0.020097186,0.014486044,0.723801011,8.972706181,0.005427568,0.020506078,0.033773902,-1.0,0.175358444,3.0,0.187011811
3810,infl5y,6/24/2010,60.0,0.019803274,0.014473322,0.761919896,9.169192674,0.005289807,0.020244538,0.033595739,-1.0,0.181201,3.0,0.179099145
3811,infl5y,7/8/2010,60.0,0.019472105,0.01389805,-0.115664713,1.377380569,0.005287647,0.019127381,0.039762766,-1.0,0.192839483,3.0,0.186629007
3812,infl5y,7/15/2010,60.0,0.0181894,0.014220772,0.332742772,4.049489231,0.004026001,0.018392247,0.038145736,-1.0,0.212209061,3.0,0.141406899
3813,infl5y,7/22/2010,60.0,0.018434585,0.013744889,-0.099416687,1.552111313,0.004890413,0.018467977,0.038975686,-1.0,0.211395322,3.0,0.158957871
3814,infl5y,7/29/2010,60.0,0.018832599,0.013617524,-0.12712078,1.665108014,0.005255642,0.018789096,0.039117343,-1.0,0.196112322,3.0,0.161791878
3815,infl5y,9/30/2010,60.0,0.016400925,0.016817265,0.907840178,5.170775607,-0.002546514,0.016506454,0.0391145,-1.0,0.316099822,3.0,0.153813783
3816,infl5y,10/7/2010,60.0,0.01782785,0.015864114,0.00105005,0.335048399,-0.001847313,0.017750033,0.040799187,-1.0,0.280140992,3.0,0.203169449
3817,infl5y,10/14/2010,60.0,0.018333637,0.015636239,0.274674596,1.177836525,-0.000401769,0.017729628,0.040405035,-1.0,0.275977913,3.0,0.206286163
3818,infl5y,11/18/2010,60.0,0.019916314,0.016530358,-0.139989447,0.015021409,-0.001538357,0.019270106,0.042213996,-1.0,0.244600978,3.0,0.265710354
3819,infl5y,11/25/2010,60.0,0.020122958,0.017351991,-0.078856853,0.07607856,-0.002463746,0.019478872,0.042696118,-1.0,0.252076733,3.0,0.277216622
3820,infl5y,12/2/2010,60.0,0.020652817,0.017333509,-0.117681751,-0.106494969,-0.001794297,0.019621597,0.043085826,-1.0,0.243651987,3.0,0.292311108
3821,infl5y,1/6/2011,60.0,0.02346567,0.017164059,-0.223044921,0.215134236,0.001318255,0.02285541,0.043921207,-1.0,0.197606243,3.0,0.359327217
3822,infl5y,1/13/2011,60.0,0.023143674,0.017262437,-0.199698473,-0.108794697,0.001322745,0.021177086,0.044004513,-1.0,0.199281585,3.0,0.35031627
3823,infl5y,1/20/2011,60.0,0.022844928,0.017129639,-0.198879071,-0.013073148,0.001041483,0.021310677,0.043774343,-1.0,0.203070342,3.0,0.341583428
3824,infl5y,1/27/2011,60.0,0.022780782,0.018853042,0.557149885,2.371604779,2.69e-06,0.021731713,0.044513143,-1.0,0.22800588,3.0,0.321148798
3825,infl5y,2/17/2011,60.0,0.023482741,0.017962113,0.150889183,0.573394861,0.000689062,0.022688112,0.044888751,-1.0,0.219478691,3.0,0.35093426
3826,infl5y,3/17/2011,60.0,0.024885608,0.017093221,-0.1237743,0.260283088,0.002673149,0.026766506,0.047262405,-1.0,0.194195027,3.0,0.386119134
3827,infl5y,4/7/2011,60.0,0.027254845,0.017588183,1.394197988,8.952191981,0.006655047,0.02831082,0.046143692,-1.0,0.145147212,3.0,0.417207758
3828,infl5y,5/26/2011,60.0,0.023804421,0.015891972,0.118321411,0.390544096,0.005224125,0.022189682,0.043760349,-1.0,0.18138909,3.0,0.337076907
3829,infl5y,6/9/2011,60.0,0.023555558,0.015684046,0.025177199,0.304074929,0.005368358,0.022091806,0.043451896,-1.0,0.179905243,3.0,0.332269029
3830,infl5y,6/30/2011,60.0,0.022451273,0.015416884,0.146943436,0.596696274,0.003442793,0.021654832,0.042265073,-1.0,0.205814075,3.0,0.305811991
3831,infl5y,7/28/2011,60.0,0.02436346,0.015535222,0.07566263,1.096396936,0.005862048,0.024763458,0.043047225,-1.0,0.169263136,3.0,0.354228243
3832,infl5y,8/4/2011,60.0,0.022006965,0.015478886,-0.038644551,0.032662738,0.005194967,0.020111805,0.042765981,-1.0,0.192624353,3.0,0.295045997
3833,infl5y,8/11/2011,60.0,0.022924733,0.016086454,-0.007399006,0.895131787,0.002657715,0.023613238,0.042307942,-1.0,0.20082422,3.0,0.326683492
3834,infl5y,9/15/2011,60.0,0.018883614,0.015876685,0.32502074,1.14450019,-0.001027143,0.018592934,0.038262345,-1.0,0.283929285,3.0,0.225838993
3835,infl5y,9/22/2011,60.0,0.017069651,0.015632862,0.372316769,0.724890094,-0.002249147,0.016363998,0.03999017,-1.0,0.316652465,3.0,0.185835447
3836,infl5y,9/29/2011,60.0,0.018112984,0.016023136,0.491758197,1.789828055,-0.00148754,0.017483323,0.039306674,-1.0,0.298660205,3.0,0.206316464
3837,infl5y,10/6/2011,60.0,0.018626071,0.016257467,0.388410417,1.69923403,-0.001589518,0.018359803,0.038490371,-1.0,0.286545158,3.0,0.22035587
3838,infl5y,10/13/2011,60.0,0.018371691,0.016521426,0.247271658,0.66551917,-0.002468037,0.01825959,0.036750343,-1.0,0.304979211,3.0,0.22532596
3839,infl5y,10/27/2011,60.0,0.021278395,0.015871705,0.173940297,0.776416774,0.001083952,0.021611014,0.040399703,-1.0,0.236158889,3.0,0.27791493
3840,infl5y,11/3/2011,60.0,0.021128803,0.016722846,0.28362311,0.888148708,7.84e-05,0.021166394,0.041580455,-1.0,0.249831057,3.0,0.278845193
3841,infl5y,11/10/2011,60.0,0.021380275,0.016791959,0.136201152,0.741222203,-2.06e-05,0.021934135,0.041585451,-1.0,0.239916076,3.0,0.288644166
3842,infl5y,11/17/2011,60.0,0.019243787,0.017000512,0.455795752,1.764995194,-0.001662679,0.018600519,0.041127886,-1.0,0.279806207,3.0,0.237617108
3843,infl5y,11/24/2011,60.0,0.019473114,0.017125558,0.377755694,1.264185236,-0.001846941,0.019212435,0.040222594,-1.0,0.28199133,3.0,0.245925822
3844,infl5y,12/15/2011,60.0,0.019510263,0.016940799,0.177012566,1.087554608,-0.002165577,0.019452349,0.043540155,-1.0,0.281734845,3.0,0.253119002
3845,infl5y,12/29/2011,60.0,0.019179145,0.017926478,0.545448712,1.929578008,-0.002735622,0.018583415,0.041307534,-1.0,0.295707313,3.0,0.244629141
3846,infl5y,1/5/2012,60.0,0.020504908,0.017414523,0.305860296,0.975551959,-0.001352028,0.020428395,0.041719236,-1.0,0.264932909,3.0,0.270992061
3847,infl5y,1/12/2012,60.0,0.019974986,0.017133948,0.447668432,1.6690901,-0.001176055,0.019522071,0.041075757,-1.0,0.269519729,3.0,0.253228378
