market,idt,maturity_target,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc
soybns,5/31/17,6,-0.00379,0.13552,0.35799,0.96634,-0.16746,-0.00978,0.16364,-20,0.06356,20,0.06694
soybns,6/7/17,6,-0.00535,0.14569,0.57266,1.19457,-0.1771,-0.01638,0.17689,-20,0.07197,20,0.07989
soybns,6/14/17,6,-0.00369,0.1399,0.55877,1.12944,-0.16891,-0.01429,0.17203,-20,0.06246,20,0.07566
soybns,6/22/17,6,-0.00217,0.13452,0.47981,0.8772,-0.16295,-0.01127,0.16767,-20,0.05617,20,0.07131
soybns,6/28/17,6,-0.00096,0.1355,0.46595,0.93256,-0.16219,-0.00954,0.16901,-20,0.05679,20,0.07259
soybns,7/5/17,6,-0.00139,0.19603,0.74437,1.3,-0.22598,-0.02303,0.24868,-20,0.13304,20,0.13787
soybns,7/12/17,6,0.00464,0.17432,0.41601,0.71657,-0.20385,-0.00731,0.2268,-20,0.10477,20,0.12358
soybns,7/19/17,6,0.00506,0.17329,0.49532,0.84022,-0.1997,-0.00899,0.22627,-20,0.10042,20,0.12278
soybns,7/26/17,6,0.00771,0.16171,0.3229,0.45131,-0.18981,-0.00108,0.21558,-20,0.08838,20,0.11478
soybns,8/2/17,6,-0.01165,0.11991,0.36288,0.57963,-0.15763,-0.01794,0.14096,-20,0.04778,20,0.04827
soybns,8/9/17,6,-0.01032,0.11822,0.26256,0.58884,-0.15588,-0.01431,0.1379,-20,0.04858,20,0.04439
soybns,8/16/17,6,-0.00769,0.10666,0.19783,0.58654,-0.13986,-0.01014,0.12473,-20,0.03386,20,0.0319
soybns,8/23/17,6,-0.00734,0.10232,0.25604,0.77383,-0.1328,-0.01033,0.11883,-20,0.02781,20,0.02853
soybns,8/30/17,6,-0.00027,0.101,0.069,0.62155,-0.12645,-0.00064,0.12306,-20,0.02711,20,0.02783
soybns,9/6/17,6,-0.00657,0.10634,0.20425,0.58493,-0.13787,-0.00932,0.12584,-20,0.03226,20,0.03218
soybns,9/13/17,6,-0.00577,0.10255,0.21467,0.57647,-0.13222,-0.00856,0.12224,-20,0.02713,20,0.02915
soybns,9/20/17,6,-0.00631,0.10651,0.32004,0.65925,-0.13631,-0.0112,0.12759,-20,0.02905,20,0.03512
soybns,9/27/17,6,-0.00584,0.10369,0.28676,0.59195,-0.1328,-0.00997,0.12486,-20,0.02625,20,0.03198
soybns,10/4/17,6,-0.0059,0.10624,0.32196,0.59294,-0.13553,-0.01073,0.12842,-20,0.02786,20,0.03557
soybns,10/11/17,6,-0.00562,0.10775,0.34068,0.57903,-0.13673,-0.01154,0.13131,-20,0.02845,20,0.0378
soybns,10/18/17,6,-0.00553,0.10823,0.32546,0.45495,-0.13731,-0.01154,0.13365,-20,0.02845,20,0.03857
soybns,10/25/17,6,-0.00374,0.09431,0.30921,0.64377,-0.11879,-0.00774,0.11495,-20,0.0156,20,0.02478
soybns,11/1/17,6,-0.00659,0.0929,0.48046,0.77436,-0.11721,-0.01393,0.11233,-20,0.0116,20,0.02561
soybns,11/8/17,6,-0.00772,0.09744,0.57009,0.85244,-0.12236,-0.01662,0.11811,-20,0.01326,20,0.03116
soybns,11/15/17,6,-0.00677,0.09046,0.61628,1.06358,-0.11217,-0.01504,0.10861,-20,0.00819,20,0.02594
soybns,11/22/17,6,-0.00699,0.09292,0.70217,1.23057,-0.1137,-0.01689,0.1116,-20,0.00827,20,0.029
soybns,11/29/17,6,-0.00628,0.09364,0.58233,0.98847,-0.11593,-0.01474,0.11296,-20,0.01029,20,0.02789
soybns,12/6/17,6,-0.00688,0.09417,0.73549,1.44732,-0.11548,-0.01565,0.1107,-20,0.00927,20,0.03125
soybns,12/13/17,6,-0.004,0.0842,0.47226,0.90207,-0.104,-0.01015,0.10253,-20,0.00626,20,0.0186
soybns,12/20/17,6,-0.00343,0.08865,0.31076,0.85363,-0.11058,-0.00713,0.10648,-20,0.01238,20,0.02069
soybns,12/27/17,6,-0.00323,0.08778,0.33301,0.88531,-0.10902,-0.00735,0.10558,-20,0.01123,20,0.02014
soybns,1/3/18,6,-0.00726,0.09581,0.59006,1.35135,-0.11928,-0.0144,0.11109,-20,0.01485,20,0.02979
soybns,1/10/18,6,-0.00715,0.09721,0.49595,0.94886,-0.12236,-0.01423,0.11558,-20,0.01623,20,0.02973
soybns,1/17/18,6,-0.00642,0.0934,0.48784,1.00606,-0.117,-0.01259,0.11079,-20,0.01324,20,0.02632
soybns,1/24/18,6,-0.00685,0.09614,0.54632,1.11227,-0.12029,-0.01389,0.11338,-20,0.01449,20,0.02975
soybns,1/31/18,6,-0.00673,0.10029,0.49953,0.91412,-0.12561,-0.01418,0.12029,-20,0.01821,20,0.03293
soybns,2/7/18,6,-0.00602,0.09784,0.54816,0.89573,-0.12134,-0.01454,0.11918,-20,0.01394,20,0.03201
soybns,2/14/18,6,-0.00866,0.11238,0.6692,1.17146,-0.13885,-0.01978,0.1343,-20,0.02655,20,0.0465
soybns,2/21/18,6,-0.00826,0.12513,0.54573,0.95048,-0.15638,-0.01813,0.15073,-20,0.04637,20,0.0584
soybns,2/28/18,6,-0.00653,0.11211,0.39604,0.9006,-0.14334,-0.01071,0.13121,-20,0.0342,20,0.04027
soybns,3/7/18,6,-0.01166,0.12315,0.60484,1.13021,-0.15715,-0.02063,0.14176,-20,0.04537,20,0.05502
soybns,3/14/18,6,-0.0116,0.12362,0.57585,0.74087,-0.15669,-0.0235,0.14978,-20,0.04331,20,0.05705
soybns,3/21/18,6,-0.01173,0.12542,0.60811,0.75307,-0.15855,-0.02502,0.15275,-20,0.04418,20,0.05995
soybns,3/28/18,6,-0.01159,0.13107,0.57734,0.74362,-0.16576,-0.0246,0.15939,-20,0.05419,20,0.06567
soybns,4/4/18,6,-0.01172,0.14115,0.57294,0.69523,-0.17755,-0.02616,0.1737,-20,0.06951,20,0.07789
soybns,4/11/18,6,-0.01043,0.15066,0.3882,0.44499,-0.19256,-0.02099,0.18578,-20,0.09033,20,0.08732
soybns,4/18/18,6,-0.00827,0.14022,0.35101,0.43966,-0.17905,-0.01668,0.17296,-20,0.0739,20,0.07526
soybns,4/25/18,6,-0.00722,0.13781,0.36812,0.52492,-0.17406,-0.01549,0.17033,-20,0.06864,20,0.07303
soybns,5/2/18,6,-0.00826,0.14899,0.48333,0.70477,-0.18548,-0.02008,0.18428,-20,0.0816,20,0.08644
soybns,5/9/18,6,-0.00635,0.14092,0.41327,0.7182,-0.17522,-0.0153,0.17315,-20,0.07054,20,0.07648
soybns,5/16/18,6,-0.00574,0.13314,0.48727,0.81995,-0.16415,-0.01584,0.16373,-20,0.05638,20,0.06908
soybns,5/23/18,6,-0.00623,0.14457,0.6049,0.9999,-0.17461,-0.01962,0.17936,-20,0.0687,20,0.08265
soybns,5/30/18,6,-0.00513,0.14146,0.53561,0.77835,-0.17213,-0.01777,0.17801,-20,0.06542,20,0.0811
soybns,6/6/18,6,-0.00381,0.1274,0.49081,0.75765,-0.15512,-0.01363,0.15985,-20,0.04633,20,0.06409
soybns,6/13/18,6,-0.00703,0.14048,0.95746,1.49164,-0.16101,-0.02946,0.17841,-20,0.0455,20,0.08426
soybns,6/20/18,6,-0.00109,0.17918,0.39265,0.71194,-0.21587,-0.01278,0.22703,-20,0.11795,20,0.1233
soybns,6/27/18,6,0.00124,0.18422,0.40939,0.63945,-0.21883,-0.01114,0.23848,-20,0.12208,20,0.13315
soybns,7/3/18,6,0.00111,0.17906,0.4998,0.79293,-0.21148,-0.01263,0.23069,-20,0.11332,20,0.12587
soybns,7/11/18,6,0.00464,0.17079,0.31724,0.51132,-0.20385,-0.00456,0.2227,-20,0.10432,20,0.12091
soybns,7/18/18,6,0.0078,0.17074,0.22428,0.61888,-0.20189,0.00203,0.22084,-20,0.10188,20,0.12049
soybns,7/25/18,6,0.00861,0.16354,0.25787,0.54952,-0.19222,0.00226,0.21456,-20,0.09213,20,0.11394
soybns,8/1/18,6,-0.01345,0.13166,0.43914,0.62935,-0.17073,-0.02356,0.15759,-20,0.06312,20,0.0636
soybns,8/8/18,6,-0.01289,0.13245,0.44644,0.6443,-0.17069,-0.02354,0.15932,-20,0.06343,20,0.06496
soybns,8/15/18,6,-0.01083,0.12021,0.35199,0.6848,-0.15619,-0.01726,0.14159,-20,0.04882,20,0.04863
soybns,8/22/18,6,-0.01091,0.12729,0.33539,0.55867,-0.16552,-0.01804,0.15204,-20,0.05865,20,0.05595
soybns,8/29/18,6,-0.0033,0.12039,0.30216,0.65301,-0.15165,-0.00786,0.14695,-20,0.04479,20,0.05032
soybns,9/5/18,6,-0.00909,0.12069,0.28178,0.56805,-0.15715,-0.01402,0.14298,-20,0.04969,20,0.048
soybns,9/12/18,6,-0.00754,0.1163,0.23862,0.67255,-0.15011,-0.01096,0.13735,-20,0.04509,20,0.0432
soybns,9/19/18,6,-0.00801,0.11827,0.27864,0.57953,-0.1535,-0.01219,0.14046,-20,0.0461,20,0.04524
soybns,9/26/18,6,-0.00681,0.11045,0.358,0.97868,-0.1401,-0.01197,0.12973,-20,0.03524,20,0.0397
soybns,10/3/18,6,-0.00663,0.11319,0.37314,0.92998,-0.14243,-0.01227,0.13432,-20,0.03731,20,0.0431
soybns,10/10/18,6,-0.00559,0.11097,0.30335,0.751,-0.14026,-0.01048,0.13318,-20,0.03508,20,0.04004
soybns,10/17/18,6,-0.0057,0.11889,0.27873,0.61055,-0.15081,-0.01077,0.14402,-20,0.04505,20,0.04849
soybns,10/24/18,6,-0.00359,0.10706,0.23929,0.78621,-0.13348,-0.00719,0.12947,-20,0.03183,20,0.03676
soybns,10/31/18,6,-0.00309,0.09976,0.22123,0.83875,-0.12443,-0.00567,0.11954,-20,0.02462,20,0.02933
soybns,11/7/18,6,-0.00941,0.11907,0.42449,0.76337,-0.15192,-0.01721,0.14213,-20,0.04333,20,0.04988
soybns,11/14/18,6,-0.00933,0.12199,0.40117,0.58446,-0.15627,-0.0171,0.14763,-20,0.04706,20,0.05365
soybns,11/22/18,6,-0.00786,0.11662,0.44617,0.87183,-0.14697,-0.01504,0.13997,-20,0.0391,20,0.04915
soybns,11/28/18,6,-0.00931,0.12165,0.49399,0.91139,-0.1538,-0.01789,0.14454,-20,0.04482,20,0.05387
soybns,12/4/18,6,-0.00788,0.11523,0.45663,0.86995,-0.1455,-0.01571,0.1378,-20,0.03672,20,0.04677
soybns,12/12/18,6,-0.00546,0.1168,0.22609,0.72951,-0.1486,-0.00883,0.14002,-20,0.04508,20,0.04657
soybns,12/19/18,6,-0.00344,0.10283,0.14507,0.56887,-0.12985,-0.00586,0.12528,-20,0.02829,20,0.03051
soybns,12/26/18,6,-0.00368,0.10287,0.18642,0.47742,-0.13114,-0.00658,0.12542,-20,0.02644,20,0.03068
soybns,1/2/19,6,-0.00591,0.10075,0.20831,0.58946,-0.1297,-0.0088,0.11976,-20,0.02551,20,0.02761
soybns,1/9/19,6,-0.0059,0.1027,0.2366,0.75154,-0.13087,-0.00946,0.1219,-20,0.02833,20,0.03118
soybns,1/16/19,6,-0.00509,0.10394,0.15389,0.64296,-0.13324,-0.00676,0.12376,-20,0.03075,20,0.03102
soybns,1/23/19,6,-0.00535,0.11177,0.14838,0.69449,-0.14252,-0.00741,0.1328,-20,0.04042,20,0.03919
soybns,1/30/19,6,-0.00506,0.1098,0.1642,0.7426,-0.14028,-0.00708,0.13021,-20,0.03784,20,0.0369
soybns,2/6/19,6,-0.00402,0.1055,0.12456,0.46786,-0.1352,-0.0062,0.12846,-20,0.03153,20,0.03214
soybns,2/13/19,6,-0.00394,0.10554,0.12211,0.52021,-0.13527,-0.0053,0.12717,-20,0.03204,20,0.0319
soybns,2/20/19,6,-0.00368,0.10574,0.14227,0.52288,-0.13486,-0.00545,0.12834,-20,0.03164,20,0.03298
soybns,2/27/19,6,-0.00336,0.09754,0.29068,0.57625,-0.1221,-0.00845,0.12053,-20,0.01858,20,0.02767
soybns,3/6/19,6,-0.00777,0.11556,0.24552,0.36074,-0.15068,-0.0126,0.14014,-20,0.04157,20,0.04344
soybns,3/13/19,6,-0.00769,0.11588,0.25566,0.3798,-0.15066,-0.0124,0.14027,-20,0.04187,20,0.04361
soybns,3/20/19,6,-0.00712,0.11543,0.26486,0.46433,-0.14904,-0.0117,0.1396,-20,0.04134,20,0.04387
soybns,3/27/19,6,-0.006,0.11122,0.2433,0.41245,-0.14293,-0.01047,0.1359,-20,0.03547,20,0.03956
soybns,4/3/19,6,-0.00528,0.1064,0.27009,0.6303,-0.13562,-0.00967,0.12841,-20,0.03009,20,0.03519
soybns,4/10/19,6,-0.00417,0.10604,0.17145,0.65782,-0.13446,-0.00625,0.12756,-20,0.03228,20,0.03402
soybns,4/17/19,6,-0.00402,0.11343,0.12104,0.43927,-0.14537,-0.00588,0.13822,-20,0.04132,20,0.04058
soybns,4/24/19,6,-0.00363,0.11659,0.09373,0.48442,-0.14958,-0.00495,0.14174,-20,0.04632,20,0.04365
soybns,5/1/19,6,-0.00296,0.11959,0.1022,0.53277,-0.15099,-0.0051,0.1461,-20,0.04885,20,0.04836
soybns,5/8/19,6,-0.00255,0.12716,0.06904,0.55807,-0.16057,-0.0035,0.15506,-20,0.05876,20,0.05638
soybns,5/15/19,6,-0.00343,0.13691,0.20115,0.47371,-0.17238,-0.00728,0.1707,-20,0.06899,20,0.07248
soybns,5/22/19,6,-0.00126,0.15077,-0.03322,0.35986,-0.19253,0.00065,0.18544,-20,0.0927,20,0.08442
soybns,5/29/19,6,-0.00392,0.16586,0.30624,0.58609,-0.20642,-0.01116,0.20558,-20,0.1081,20,0.10516
soybns,6/5/19,6,-0.00184,0.15931,0.26158,0.47052,-0.19709,-0.00884,0.20149,-20,0.09654,20,0.10103
soybns,6/12/19,6,-0.00141,0.15919,0.28829,0.47466,-0.19607,-0.00927,0.2018,-20,0.09517,20,0.10182
soybns,6/19/19,6,-0.00116,0.1628,0.39435,0.65387,-0.1972,-0.01127,0.20593,-20,0.09747,20,0.10567
soybns,6/26/19,6,-0.00108,0.14785,0.4955,0.64219,-0.17706,-0.01435,0.19128,-20,0.07097,20,0.09208
soybns,7/3/19,6,3.00E-05,0.12734,0.44212,0.73789,-0.15282,-0.00848,0.16184,-20,0.04507,20,0.06555
soybns,7/10/19,6,0.00143,0.13734,0.43612,0.69686,-0.16281,-0.00823,0.17704,-20,0.05728,20,0.07844
soybns,7/17/19,6,0.00286,0.13366,0.38887,0.61382,-0.15852,-0.00598,0.17321,-20,0.05288,20,0.07494
soybns,7/24/19,6,0.00471,0.1368,0.35282,0.58972,-0.16111,-0.00331,0.1785,-20,0.05701,20,0.07945
soybns,7/31/19,6,0.0067,0.13102,0.21856,0.47511,-0.15433,0.00129,0.17234,-20,0.05188,20,0.07146
soybns,8/7/19,6,-0.00711,0.10082,0.21203,0.56114,-0.13137,-0.00995,0.11904,-20,0.02609,20,0.02742
soybns,8/14/19,6,-0.00582,0.09259,0.19133,0.44846,-0.12081,-0.00836,0.11072,-20,0.01675,20,0.01996
soybns,8/21/19,6,-0.00602,0.09721,0.20106,0.49137,-0.12618,-0.00898,0.11644,-20,0.02149,20,0.02434
soybns,8/28/19,6,-0.00115,0.1045,0.16852,0.60723,-0.13002,-0.00326,0.12847,-20,0.02861,20,0.03354
soybns,9/4/19,6,-0.00681,0.10373,0.25905,0.44183,-0.13469,-0.01072,0.12501,-20,0.02634,20,0.03127
soybns,9/11/19,6,-0.00548,0.10401,0.14751,0.46706,-0.13491,-0.00761,0.12477,-20,0.03009,20,0.02976
soybns,9/18/19,6,-0.00585,0.10358,0.23853,0.46059,-0.13356,-0.00974,0.125,-20,0.02675,20,0.03086
soybns,9/25/19,6,-0.00484,0.1028,0.18365,0.45087,-0.13224,-0.00796,0.12486,-20,0.0272,20,0.03003
soybns,10/2/19,6,-0.00554,0.10727,0.27618,0.39805,-0.13725,-0.01073,0.13205,-20,0.02892,20,0.03654
soybns,10/9/19,6,-0.0054,0.10913,0.27433,0.36301,-0.13967,-0.01048,0.13504,-20,0.03056,20,0.03825
soybns,10/16/19,6,-0.00554,0.11227,0.30159,0.31231,-0.14352,-0.01185,0.13973,-20,0.0329,20,0.04256
soybns,10/23/19,6,-0.00484,0.10455,0.32093,0.40287,-0.13286,-0.01053,0.12996,-20,0.02357,20,0.0344
soybns,10/30/19,6,-0.00316,0.0928,0.29051,0.41229,-0.11685,-0.00798,0.11592,-20,0.01287,20,0.02281
soybns,11/6/19,6,-0.00551,0.08998,0.34996,0.52848,-0.11445,-0.01116,0.11017,-20,0.01097,20,0.02069
soybns,11/13/19,6,-0.00549,0.0888,0.36881,0.50688,-0.11322,-0.01092,0.10913,-20,0.00948,20,0.01994
soybns,11/20/19,6,-0.00488,0.08789,0.34334,0.53736,-0.11147,-0.0097,0.10765,-20,0.0094,20,0.01903
soybns,11/27/19,6,-0.00494,0.08577,0.39556,0.63702,-0.10861,-0.00993,0.10434,-20,0.0073,20,0.01807
soybns,12/4/19,6,-0.00489,0.09116,0.37807,0.76229,-0.11522,-0.00967,0.10969,-20,0.01224,20,0.02252
soybns,12/11/19,6,-0.00416,0.08762,0.32324,0.76688,-0.11018,-0.00834,0.10543,-20,0.01097,20,0.01926
soybns,12/18/19,6,-0.00606,0.10101,0.53051,0.9277,-0.1256,-0.01397,0.1224,-20,0.01779,20,0.03466
soybns,12/26/19,6,-0.00622,0.10558,0.55285,0.81356,-0.13102,-0.01555,0.12996,-20,0.01983,20,0.03932
soybns,1/2/20,6,-0.00903,0.10317,0.63909,1.0943,-0.12937,-0.01882,0.12247,-20,0.0181,20,0.03706
soybns,1/8/20,6,-0.00761,0.09779,0.52071,0.83183,-0.1238,-0.01538,0.11764,-20,0.0148,20,0.03033
soybns,1/15/20,6,-0.00753,0.09255,0.59061,0.9029,-0.11638,-0.01619,0.11169,-20,0.00895,20,0.02637
soybns,1/22/20,6,-0.006,0.09047,0.44984,0.76757,-0.11469,-0.01215,0.10896,-20,0.01011,20,0.02289
soybns,1/29/20,6,-0.0053,0.09078,0.43609,0.80835,-0.11409,-0.01093,0.10974,-20,0.01098,20,0.02347
soybns,2/5/20,6,-0.00539,0.09388,0.40588,0.76774,-0.11817,-0.01116,0.11296,-20,0.01379,20,0.02525
soybns,2/12/20,6,-0.00586,0.09745,0.45252,0.69637,-0.12295,-0.0125,0.11869,-20,0.01506,20,0.02953
soybns,2/19/20,6,-0.0046,0.09444,0.39236,0.6705,-0.11862,-0.01015,0.11565,-20,0.01375,20,0.02618
soybns,2/26/20,6,-0.00365,0.09521,0.26884,0.46487,-0.12082,-0.00768,0.11748,-20,0.01611,20,0.02485
soybns,3/5/20,6,-0.00914,0.11032,0.495,0.72758,-0.14053,-0.01779,0.13281,-20,0.02833,20,0.04181
soybns,3/11/20,6,-0.00742,0.11306,0.33723,0.55219,-0.1452,-0.01336,0.13693,-20,0.03621,20,0.04319
soybns,3/18/20,6,-0.00991,0.13932,0.20779,0.34854,-0.18355,-0.01415,0.16699,-20,0.08015,20,0.06864
soybns,3/25/20,6,-0.00722,0.12731,0.17979,0.46236,-0.16518,-0.01047,0.15291,-20,0.06049,20,0.05512
soybns,4/1/20,6,-0.00602,0.11651,0.24247,0.62298,-0.14884,-0.00967,0.13968,-20,0.04373,20,0.04429
soybns,4/8/20,6,-0.00643,0.11931,0.26636,0.66307,-0.15271,-0.01044,0.14239,-20,0.04694,20,0.04744
soybns,4/15/20,6,-0.00664,0.12159,0.30104,0.7451,-0.15446,-0.01127,0.14487,-20,0.04932,20,0.05025
soybns,4/22/20,6,-0.00817,0.13905,0.33915,0.67018,-0.17787,-0.01437,0.16649,-20,0.07376,20,0.06961
soybns,4/29/20,6,-0.00555,0.13614,0.22302,0.79366,-0.17225,-0.00852,0.16217,-20,0.06988,20,0.0644
soybns,5/6/20,6,-0.00461,0.13894,0.19446,0.7547,-0.17522,-0.00762,0.16646,-20,0.07295,20,0.0681
soybns,5/20/20,6,-0.00404,0.1395,0.21338,0.70749,-0.17514,-0.00728,0.16856,-20,0.07279,20,0.07032
soybns,5/27/20,6,-0.00269,0.13193,0.28239,0.79055,-0.16332,-0.0072,0.16051,-20,0.06026,20,0.06334
soybns,6/3/20,6,-0.00115,0.13081,0.22669,0.74828,-0.16115,-0.00475,0.16046,-20,0.05802,20,0.06235
soybns,6/10/20,6,-0.00156,0.12706,0.32732,0.76432,-0.1555,-0.00712,0.15726,-20,0.05083,20,0.06034
soybns,6/17/20,6,-0.00108,0.1284,0.35853,0.77397,-0.15553,-0.0075,0.16019,-20,0.05116,20,0.06333
soybns,6/24/20,6,-0.00023,0.11058,0.37165,0.83374,-0.13282,-0.00635,0.13839,-20,0.02923,20,0.0439
soybns,7/1/20,6,-0.00024,0.14032,0.5083,1.05995,-0.16667,-0.01019,0.17505,-20,0.06112,20,0.07835
soybns,7/8/20,6,0.00014,0.13351,0.61511,1.25745,-0.15588,-0.01099,0.16778,-20,0.04895,20,0.07124
soybns,7/15/20,6,0.00303,0.11279,0.27463,0.69989,-0.13395,-0.00197,0.14339,-20,0.03225,20,0.04652
soybns,7/22/20,6,0.00328,0.10299,0.26226,0.59305,-0.12335,-0.00108,0.13243,-20,0.02184,20,0.0359
soybns,7/29/20,6,0.00378,0.09872,0.24589,0.47472,-0.11752,4.00E-05,0.1289,-20,0.01694,20,0.03127
soybns,8/5/20,6,-0.00499,0.08629,0.13578,0.88574,-0.11133,-0.00561,0.09903,-20,0.01478,20,0.01553
soybns,8/12/20,6,-0.00357,0.08186,-0.1072,0.86973,-0.1075,1.00E-05,0.09211,-20,0.01459,20,0.01011
soybns,8/19/20,6,-0.00725,0.09038,0.56106,1.30645,-0.11357,-0.0135,0.10483,-20,0.01077,20,0.02338
soybns,8/26/20,6,0.00387,0.09498,-1.3273,3.09988,-0.12217,0.01889,0.09571,-20,0.05035,20,0.0076
soybns,9/2/20,6,-0.00752,0.10986,0.30154,0.62724,-0.14212,-0.01166,0.13035,-20,0.03392,20,0.03732
soybns,9/9/20,6,-0.00936,0.11219,0.72868,1.19449,-0.13707,-0.02253,0.13652,-20,0.02534,20,0.05028
soybns,9/17/20,6,-0.00939,0.11708,0.83973,1.39169,-0.13907,-0.02502,0.14514,-20,0.02778,20,0.05925
soybns,9/23/20,6,-0.00916,0.12081,0.54154,0.90279,-0.152,-0.01902,0.14509,-20,0.04143,20,0.05388
soybns,9/30/20,6,-0.00664,0.13018,-0.32586,0.17468,-0.18956,0.00965,0.14288,-20,0.08781,20,0.03904
soybns,10/7/20,6,-0.00516,0.14158,-0.2886,0.21679,-0.19761,0.00834,0.16127,-20,0.09722,20,0.0564
soybns,10/14/20,6,-0.00698,0.16319,-0.78111,0.25362,-0.25837,0.03389,0.16198,-20,0.15866,20,0.05218
soybns,10/21/20,6,-0.00139,0.13768,-0.71452,0.76629,-0.20052,0.02029,0.14823,-20,0.10061,20,0.04093
soybns,10/28/20,6,-0.00301,0.15597,-0.50775,0.27138,-0.22497,0.02036,0.17338,-20,0.12395,20,0.06738
soybns,11/4/20,6,-0.0108,0.13667,-0.19262,0.2616,-0.19675,0.00232,0.14854,-20,0.0962,20,0.0475
soybns,11/11/20,6,-0.01422,0.1521,0.04167,0.12119,-0.21301,-0.00756,0.17114,-20,0.11743,20,0.07121
soybns,11/18/20,6,-0.01256,0.15182,0.22122,0.22345,-0.20137,-0.01699,0.1815,-20,0.1017,20,0.0818
soybns,11/25/20,6,-0.01102,0.14956,0.19647,0.2752,-0.19778,-0.01439,0.17821,-20,0.09695,20,0.07867
soybns,12/2/20,6,-0.00652,0.14486,-0.20523,0.16875,-0.19901,0.00355,0.16743,-20,0.0989,20,0.06388
soybns,12/9/20,6,-0.00685,0.1506,-0.17358,0.11244,-0.20661,0.00312,0.17487,-20,0.1075,20,0.07201
soybns,12/16/20,6,-0.00781,0.15032,0.09638,0.34844,-0.19705,-0.008,0.17917,-20,0.09652,20,0.07946
soybns,12/23/20,6,-0.00898,0.15962,0.40124,0.40013,-0.20013,-0.02154,0.20164,-20,0.1002,20,0.10182
soybns,12/30/20,6,-0.00831,0.15934,0.39305,0.49006,-0.19961,-0.0199,0.19914,-20,0.09906,20,0.09936
soybns,1/6/21,6,-0.01642,0.16501,0.54195,0.80874,-0.20855,-0.03187,0.2004,-20,0.11111,20,0.10015
soybns,1/13/21,6,-0.01449,0.15894,0.54677,1.07541,-0.19868,-0.0277,0.18706,-20,0.09856,20,0.09027
soybns,1/20/21,6,-0.01173,0.16146,0.16931,0.78024,-0.20778,-0.01553,0.18719,-20,0.10814,20,0.08874
soybns,1/27/21,6,-0.01292,0.17913,0.08955,0.59166,-0.23683,-0.01289,0.2068,-20,0.13877,20,0.10627
soybns,2/3/21,6,-0.01427,0.18467,0.18528,0.79573,-0.24303,-0.0152,0.20862,-20,0.14588,20,0.10799
soybns,2/10/21,6,-0.01108,0.17751,-0.09285,0.41494,-0.24159,-0.00257,0.20101,-20,0.14255,20,0.10094
soybns,2/17/21,6,-0.00754,0.16368,-0.08218,0.54143,-0.21776,-0.00158,0.18847,-20,0.11793,20,0.08834
soybns,2/24/21,6,-0.00867,0.16903,0.09527,0.63589,-0.22004,-0.0082,0.19663,-20,0.12149,20,0.09699
soybns,3/3/21,6,-0.01926,0.17147,0.59441,0.80671,-0.21786,-0.038,0.2083,-20,0.12395,20,0.10615
soybns,3/10/21,6,-0.01888,0.16988,0.91153,1.7487,-0.20469,-0.0412,0.20617,-20,0.10581,20,0.10376
soybns,3/17/21,6,-0.01726,0.16601,0.69004,1.23045,-0.20796,-0.03471,0.19456,-20,0.11064,20,0.09606
soybns,3/24/21,6,-0.01511,0.16941,0.47562,0.73086,-0.21503,-0.029,0.205,-20,0.11939,20,0.10388
soybns,3/31/21,6,-0.01248,0.16127,0.6641,1.02714,-0.19313,-0.03264,0.20339,-20,0.09145,20,0.10245
soybns,4/7/21,6,-0.01598,0.16378,0.98435,1.51054,-0.19188,-0.04395,0.20757,-20,0.08902,20,0.10506
soybns,4/14/21,6,-0.0111,0.15028,0.745,1.27258,-0.18094,-0.02844,0.18533,-20,0.07595,20,0.08979
soybns,4/21/21,6,-0.01521,0.18983,1.19217,1.61876,-0.20543,-0.05637,0.27999,-20,0.10857,20,0.13852
soybns,4/28/21,6,-0.01668,0.18591,1.20694,1.99063,-0.20682,-0.0534,0.24424,-20,0.11093,20,0.12272
soybns,5/5/21,6,-0.01476,0.20382,1.23915,1.70272,-0.21654,-0.06038,0.3019,-20,0.12586,20,0.14466
soybns,5/12/21,6,-0.01645,0.23254,1.38028,1.53705,-0.22922,-0.0828,0.37621,-20,0.15274,20,0.1698
soybns,5/19/21,6,-0.01073,0.17974,0.97268,1.49798,-0.20514,-0.03998,0.23235,-20,0.10672,20,0.12005
soybns,5/26/21,6,-0.00575,0.1647,0.44445,0.76794,-0.20195,-0.01707,0.20461,-20,0.10276,20,0.10372
soybns,6/2/21,6,-0.00738,0.19315,0.81444,1.06084,-0.22103,-0.03757,0.25933,-20,0.12851,20,0.13935
soybns,6/9/21,6,-0.00815,0.20136,1.00872,1.38422,-0.22284,-0.04551,0.27356,-20,0.13308,20,0.1427
soybns,6/16/21,6,0.00315,0.194,-0.19618,0.4449,-0.25015,0.0142,0.2341,-20,0.14512,20,0.1376
soybns,6/23/21,6,0.01304,0.21398,-0.78536,1.33118,-0.27228,0.04225,0.24722,-20,0.14733,20,0.16121
soybns,6/30/21,6,0.00447,0.23296,0.5707,0.8982,-0.26252,-0.01996,0.31135,-20,0.16865,20,0.17709
soybns,7/7/21,6,0.01463,0.23691,-0.36854,0.42011,-0.30605,0.03784,0.28993,-20,0.17791,20,0.20446
soybns,7/14/21,6,0.01148,0.22144,0.16982,0.61027,-0.2592,0.00642,0.28734,-20,0.157,20,0.17864
