Date,Open,High,Low,Close,index
2023-03-15,3876.739990234375,3894.260009765625,3838.239990234375,3891.929931640625,-1
2023-03-22,4002.0400390625,4039.489990234375,3936.169921875,3936.969970703125,1
2023-03-29,3999.530029296875,4030.590087890625,3999.530029296875,4027.81005859375,-1
2023-04-05,4094.5,4099.68994140625,4072.56005859375,4090.3798828125,1
2023-04-12,4121.72021484375,4134.3701171875,4086.93994140625,4091.949951171875,1
2023-04-19,4139.330078125,4162.56982421875,4134.490234375,4154.52001953125,1
2023-04-26,4087.780029296875,4089.669921875,4049.35009765625,4055.989990234375,1
2023-05-03,4122.25,4148.2998046875,4088.860107421875,4090.75,1
2023-05-10,4143.740234375,4154.27978515625,4098.919921875,4137.64013671875,1
2023-05-17,4122.85009765625,4164.669921875,4113.6201171875,4158.77001953125,1
2023-05-24,4132.9599609375,4132.9599609375,4103.97998046875,4115.240234375,-1
2023-05-31,4190.740234375,4195.43994140625,4166.14990234375,4179.830078125,1
2023-06-07,4285.47021484375,4299.18994140625,4263.9599609375,4267.52001953125,1
2023-06-14,4366.2900390625,4391.81982421875,4337.85009765625,4372.58984375,-1
2023-06-21,4380.009765625,4386.22021484375,4360.14013671875,4365.68994140625,1
2023-06-28,4367.47998046875,4390.35009765625,4360.22021484375,4376.85986328125,1
2023-07-05,4442.0400390625,4454.06005859375,4436.60986328125,4446.81982421875,-1
2023-07-12,4467.68994140625,4488.33984375,4463.22998046875,4472.16015625,-1
2023-07-19,4563.8701171875,4578.43017578125,4557.47998046875,4565.72021484375,-1
2023-07-26,4558.9599609375,4582.47021484375,4547.580078125,4566.75,-1
2023-08-02,4550.93017578125,4550.93017578125,4505.75,4513.39013671875,1
2023-08-09,4501.56982421875,4502.43994140625,4461.330078125,4467.7099609375,1
2023-08-16,4433.7900390625,4449.9501953125,4403.5498046875,4404.330078125,1
2023-08-23,4396.43994140625,4443.18017578125,4396.43994140625,4436.009765625,1
2023-08-30,4500.33984375,4521.64990234375,4493.58984375,4514.8701171875,-1
2023-09-06,4490.35009765625,4490.35009765625,4442.3798828125,4465.47998046875,1
2023-09-07,4434.5498046875,4457.81005859375,4430.4599609375,4451.14013671875,1
2023-09-13,4462.64990234375,4479.39013671875,4453.52001953125,4467.43994140625,1
2023-09-20,4452.81005859375,4461.02978515625,4401.3798828125,4402.2001953125,1
2023-09-27,4282.6298828125,4292.06982421875,4238.6298828125,4274.509765625,1
2023-10-04,4233.830078125,4268.5,4220.47998046875,4263.75,1
2023-10-11,4366.58984375,4378.64013671875,4345.33984375,4376.9501953125,-1
2023-10-18,4357.35009765625,4364.2001953125,4303.83984375,4314.60009765625,1
2023-10-25,4232.419921875,4232.419921875,4181.419921875,4186.77001953125,1
2023-11-01,4201.27001953125,4245.64013671875,4197.740234375,4237.85986328125,1
2023-11-08,4384.3701171875,4391.2001953125,4359.759765625,4382.77978515625,1
2023-11-15,4505.2998046875,4521.169921875,4495.31005859375,4502.8798828125,-1
2023-11-22,4553.0400390625,4568.43017578125,4545.0498046875,4556.6201171875,-1
2023-11-29,4571.83984375,4587.64013671875,4547.14990234375,4550.580078125,-1
2023-12-06,4586.22998046875,4590.740234375,4546.5,4549.33984375,-1
2023-12-13,4646.2001953125,4709.68994140625,4643.22998046875,4707.08984375,-1
2023-12-20,4764.72998046875,4778.009765625,4697.81982421875,4698.35009765625,-1
2023-12-27,4773.4501953125,4785.39013671875,4768.89990234375,4781.580078125,-1
2024-01-03,4725.06982421875,4729.2900390625,4699.7099609375,4704.81005859375,1
2024-01-10,4759.93994140625,4790.7998046875,4756.2001953125,4783.4501953125,-1
